ticker,ticker_fullwidth,company_name,variants,sector17_code,sector17,company_name_variants,product_names
85930,８５９３０,三菱ＨＣキャピタル,三菱ＨＣキャピタル / 三菱HC / 三菱キャピタル / HCキャピタル / 三菱フィナンシャル / MHCC / 三菱リース / HCリース / 三菱ファイナンス,16.0,金融（除く銀行）,,
85950,８５９５０,ジャフコ　グループ,ジャフコ / ジャフコグループ / JAFCO / JAFCOグループ / JAFCO Ventures / ジャフコベンチャーズ / ジャフコキャピタル / JAFCO Capital / ジャフコファンド / ジャフコ　 / ジャフコ　G,16.0,金融（除く銀行）,,
86000,８６０００,トモニホールディングス,トモニ / トモニHD,15.0,銀行,,
86010,８６０１０,大和証券グループ本社,大和証券 / 大和証券グループ / 大和ネクスト銀行 / ダイワファンド / ダイワSMA / ダイワ・アセット・マネジメント / ダイワ・インベストメント / ダイワ・セキュリティーズ,16.0,金融（除く銀行）,,
86040,８６０４０,野村ホールディングス,野村ホールディングス / 野村証券 / 野村 / 野村アセットマネジメント / 野村信託銀行 / 野村キャピタルマーケット / 野村HD,16.0,金融（除く銀行）,,
86090,８６０９０,岡三証券グループ,岡三証券 / 岡三グループ / 岡三オンライン証券 / 岡三アセットマネジメント / 岡三キャピタルパートナーズ / 岡三リサーチ / 岡三フィナンシャルホールディングス / 岡三トレード / 岡三ファンド / 岡三証券G,16.0,金融（除く銀行）,,
86130,８６１３０,丸三証券,丸三証券 / 丸三 / マルサン / MARUSAN / 丸三ネット / 丸三トレード / 丸三オンライン / 丸三証券アプリ / 丸三証券ネットトレード,16.0,金融（除く銀行）,,
86140,８６１４０,東洋証券,東洋証券 / 東洋 / TOYO / TOYO証券 / 東洋トレード / 東洋インベスト / 東洋ファンド / 東洋アセット,16.0,金融（除く銀行）,,
86160,８６１６０,東海東京フィナンシャル・ホールディングス,東海東京フィナンシャル・ホールディングス / 東海東京FH / 東海東京証券 / 東海東京 / 東海東京グループ / 東海東京ホールディングス / TTFH / 東海東京フィナンシャル / 東海東京フィナンシャルHD / 東海東京フィナンシャル・ / 東海東京フィナンシャル・HD,16.0,金融（除く銀行）,,
86220,８６２２０,水戸証券,水戸,16.0,金融（除く銀行）,,
86240,８６２４０,いちよし証券,いちよし証券 / いちよし / IY証券 / いちよしネット / いちよしダイレクト / いちよしアセット / いちよしファンド / いちよしリサーチ / いちよしプライベートバンク,16.0,金融（除く銀行）,,
86280,８６２８０,松井証券,松井証券 / 松井 / ネット証券 / 松井ネットストック / 松井証券ネットストック / 松井証券FX / 松井証券投信 / 松井証券アプリ / 松井証券ロボアドバイザー,16.0,金融（除く銀行）,,
86300,８６３００,ＳＯＭＰＯホールディングス,ＳＯＭＰＯホールディングス / SOMPO / SOMPOケア / SOMPOひまわり生命 / SOMPOリスクマネジメント / SOMPOビジネスソリューションズ / SOMPOパートナーズ / SOMPOサステナビリティ / SOMPOデジタルラボ / SOMPO未来研究所 / ＳＯＭＰＯ / ＳＯＭＰＯHD,16.0,金融（除く銀行）,,
86970,８６９７０,日本取引所グループ,JPX / 日本取引所 / 大証 / 東京証券取引所 / 大阪取引所 / TSE / OSE / 日本取引所グループ / 日本取引所G,16.0,金融（除く銀行）,,
86980,８６９８０,マネックスグループ,マネックスグループ / マネックス証券 / Monex / Monex Boom / マネックスカード / Monex SP Trust / マネックスアクティビストファンド / Monex Crypto Bank / マネックスクリプト / マネックス / マネックスG,16.0,金融（除く銀行）,,
87060,８７０６０,極東証券,極東,16.0,金融（除く銀行）,,
87070,８７０７０,岩井コスモホールディングス,岩井コスモホールディングス / 岩井コスモ / 岩井コスモ証券 / 岩井証券 / コスモ証券 / 岩井コスモHD / 岩井コスモグループ / 岩井コスモホールディングス株式会社 / 岩井コスモホールディングス証券,16.0,金融（除く銀行）,,
87080,８７０８０,アイザワ証券グループ,アイザワ証券 / アイザワ証券G,16.0,金融（除く銀行）,,
87130,８７１３０,フィデアホールディングス,フィデア / フィデアHD,15.0,銀行,,
87140,８７１４０,池田泉州ホールディングス,池田泉州ホールディングス / 池田泉州銀行 / ISホールディングス / IS銀行 / いけしん / いけだしんしゅう / ISHD / 池田泉州 / いけだしんしゅうホールディングス / 池田泉州HD,15.0,銀行,,
87150,８７１５０,アニコム　ホールディングス,アニコム / アニコムHD / アニコムホールディングス / アニコム損保 / どうぶつ健保 / アニコムパフェ / アニコムクラブ / アニコムペット保険 / アニコムグループ / アニコム　 / アニコム　HD,16.0,金融（除く銀行）,,
87250,８７２５０,ＭＳ＆ＡＤインシュアランスグループホールディングス,MS&AD / MS&ADインシュアランス / 三井住友海上 / あいおいニッセイ同和損保 / 三井ダイレクト損保 / 8725 / 三井住友海上火災保険 / あいおいニッセイ同和 / Mitsui Sumitomo Insurance / Aioi Nissay Dowa Insurance / ＭＳ＆ＡＤインシュアランスグループ / ＭＳ＆ＡＤインシュアランスグループHD,16.0,金融（除く銀行）,,
87390,８７３９０,スパークス・グループ,スパークス・グループ / スパークス / スパークス・アセット・マネジメント / スパークス・グループ株式会社 / スパークス・グループ株 / スパークス・グループ株式 / スパークス・グループ証券 / スパークス・グループファンド / スパークス・グループ投資信託 / スパークス・ / スパークス・G,16.0,金融（除く銀行）,,
87500,８７５００,第一生命ホールディングス,第一生命 / 第一生命HD / 第一生命ホールディングス / Dai-ichi Life / だいいち / だいいち生命 / DAI-ICHI / DAI-ICHI LIFE / だいせい,16.0,金融（除く銀行）,,
87660,８７６６０,東京海上ホールディングス,東京海上ホールディングス / 東京海上日動 / TMNF / 東京海上 / トーキョーマリン / 東京海上グループ / 東京海上アセットマネジメント / 東京海上日動あんしん生命 / 東京海上日動火災保険 / 東京海上HD,16.0,金融（除く銀行）,,
87710,８７７１０,イー・ギャランティ,イー・ギャランティ / eGuarantee / イーギャラ / eG / イーギャランティ株式会社 / e保証 / イー保証 / eガラ / イーガラ,16.0,金融（除く銀行）,,
87930,８７９３０,ＮＥＣキャピタルソリューション,ＮＥＣキャピタルソリューション / ＮＥＣキャピタル / ＮＥＣキャピ / キャピタルソリューション / ＮＥＣ / キャピソリ / ＮＥＣソリューション / ＮＥＣキャピタルソリューション株式会社 / NEC Capital Solutions,16.0,金融（除く銀行）,,
87950,８７９５０,Ｔ＆Ｄホールディングス,Ｔ＆Ｄホールディングス / T&D / 太陽生命 / 大同生命 / T&Dフィナンシャル生命 / T&Dアセットマネジメント / T&D保険グループ / T&Dホールディングス株式会社 / T&Dホールディングスグループ / Ｔ＆Ｄ / Ｔ＆ＤHD,16.0,金融（除く銀行）,,
87980,８７９８０,アドバンスクリエイト,アドバンスクリエイト / 保険市場 / 保険市場 for business / 保険市場レディース / 保険市場キッズ / 保険市場シニア / 保険市場ペット / 保険市場ライフ / 保険市場カー,16.0,金融（除く銀行）,,
88010,８８０１０,三井不動産,三井不動産 / Mitsui Fudosan / 三井のリパーク / 三井アウトレットパーク / 三井ガーデンホテル / ららぽーと / 三井ショッピングパーク / 三井ホーム / 三井,17.0,不動産,,
88020,８８０２０,三菱地所,三菱地所 / 三菱地所レジデンス / 三菱地所ホーム / 三菱地所リアルエステートサービス / 三菱地所プロパティマネジメント / 三菱地所コミュニティ / 三菱地所設計 / 三菱地所ハウスネット / 三菱地所アーバンインベストメント,17.0,不動産,,
88030,８８０３０,平和不動産,平和不動産 / 平和不 / 平和不動産リート / 平和不動産投資法人 / 平和不動産アセットマネジメント / 平和不動産グループ / 平和不動産ビル / 平和不動産マンション / 平和不動産オフィス / 平和,17.0,不動産,,
88040,８８０４０,東京建物,東京建物 / Brillia / 東京建物不動産販売 / 東京建物アメニティサポート / 東京建物リゾート / 東京建物コミュニティ / 東京建物レジデンシャル / 東京建物オフィス,17.0,不動産,,
88180,８８１８０,京阪神ビルディング,,17.0,不動産,,
88300,８８３００,住友不動産,住友不動産 / 8830 / スミトモ不動産 / Sumitomo Realty & Development / シティタワー / グランドヒルズ / シティハウス / シティテラス / シティタワーズ / シティレジデンス / 住友,17.0,不動産,,
88410,８８４１０,テーオーシー,,17.0,不動産,,
88480,８８４８０,レオパレス２１,レオパレス２１ / レオパレス / レオパ / Leopalace21 / Leopalace / レオネット / レオパレスリゾート / レオパレスセンター / レオパレスパートナーズ,17.0,不動産,,
88500,８８５００,スターツコーポレーション,スターツコーポレーション / スターツ / STARTS / ピタットハウス / スターツ出版 / スターツホテル / スターツデベロップメント / スターツアメニティー / スターツプロシード,17.0,不動産,,
88600,８８６００,フジ住宅,フジ住宅 / フジホーム / フジレジデンス / フジマンション / フジハウス / フジタウン / フジヴィラ / フジアパートメント / フジプロパティ,17.0,不動産,,
88640,８８６４０,空港施設,,17.0,不動産,,
88690,８８６９０,明和地所,明和 / 地所 / 明和不動産 / 明和マン,17.0,不動産,,
88710,８８７１０,ゴールドクレスト,,17.0,不動産,,
88760,８８７６０,リログループ,リロ / Relo / リロケーション / リロネット / リロクラブ / リロエステート / リロバケーション / リロパートナ / リロG,10.0,情報通信・サービスその他,,
88770,８８７７０,エスリード,エスリード株式会社 / エスリードマンション / エスリード不動産 / エスリード投資 / エスリード住宅,17.0,不動産,,
88810,８８８１０,日神グループホールディングス,日神グループ / 日神グループHD,17.0,不動産,,
88920,８８９２０,日本エスコン,日本エスコン / エスコン / ESCON / エスコンジャパン / 日本エスコンリート / エスコンアセットマネジメント / エスコンホーム / エスコンプラザ / エスコンタワー,17.0,不動産,,
88970,８８９７０,ＭＩＲＡＲＴＨホールディングス,ＭＩＲＡＲＴＨ / ＭＩＲＡＲＴＨHD,17.0,不動産,,
89050,８９０５０,イオンモール,AEON / イオンモール株式会社 / イオンモールショッピングセンター / イオンモールSC / イオンモールプライベートブランド / イオンモールアプリ / イオンモールカード,17.0,不動産,,
89180,８９１８０,ランド,,17.0,不動産,,
89190,８９１９０,カチタス,カチタス / KATITAS / リフォーム / 中古住宅再生 / カチタスホーム / カチタスリノベーション / カチタスグループ / カチタスプロジェクト / カチタスサービス,17.0,不動産,,
89200,８９２００,東祥,東祥 / ホリデイスポーツクラブ / ホリデイ / 東祥株式会社 / 東祥グループ / ホリデイフィットネス / ホリデイジム / 東祥不動産 / 東祥リゾート,10.0,情報通信・サービスその他,,
89230,８９２３０,トーセイ,トーセイ / トーセイ不動産 / トーセイリート / トーセイアセットマネジメント / トーセイホテル / トーセイビルサービス / トーセイ物流 / トーセイ開発 / トーセイプロパティマネジメント,17.0,不動産,,
89340,８９３４０,サンフロンティア不動産,サンフロンティア不動産 / サンフロ / サンフロンティア / SF不動産 / サンフロン / サンフロンティアR / サンフロンティアリート / サンフロンティアプロパティ / サンフロンティアデベロップメント,17.0,不動産,,
89350,８９３５０,ＦＪネクストホールディングス,FJネクスト / FJネクストホールディングス / ガーラマンション / ガーラレジデンス / ガーラシティ / ガーラステーション / ガーラプレイス / ガーラヒルズ / ガーラヴィスタ / ＦＪネクスト / ＦＪネクストHD,17.0,不動産,,
89990,８９９９０,グランディハウス,,17.0,不動産,,
90010,９００１０,東武鉄道,東武鉄道 / 東武 / TOBU / 東武グループ / スカイツリーライン / 東武アーバンパークライン / 東武東上線 / 東武ワールドスクウェア / 東武動物公園,12.0,運輸・物流,,
90030,９００３０,相鉄ホールディングス,相鉄ホールディングス / 相鉄 / Sotetsu / 相鉄線 / 相鉄グループ / 相鉄ローゼン / 相鉄ジョイナス / 相鉄ホテル / 相鉄フレッサイン / 相鉄HD,12.0,運輸・物流,,
90050,９００５０,東急,東急電鉄 / 東急百貨店 / 東急ストア / 東急ホテルズ / 東急プラザ / 東急カード,12.0,運輸・物流,,
90060,９００６０,京浜急行電鉄,京急 / 京急電鉄 / 京浜急行 / 京急線 / KEIKYU / 京急グループ / 京急バス / 京急ストア / 京急ホテル,12.0,運輸・物流,,
90070,９００７０,小田急電鉄,小田急電鉄 / 小田急 / 小田急線 / 小田急ロマンスカー / 小田急バス / 小田急トラベル / Odakyu / 小田急百貨店 / 小田急不動産,12.0,運輸・物流,,
90080,９００８０,京王電鉄,京王電鉄 / 京王 / 京王線 / 京王バス / 京王ストア / 京王プラザホテル / 京王百貨店 / 京王ライナー / 京王パスポートカード,12.0,運輸・物流,,
90090,９００９０,京成電鉄,京成電鉄 / 京成 / スカイライナー / 京成グループ / 京成バス / 京成カード / 京成ホテル / 京成ストア / 京成タクシー,12.0,運輸・物流,,
90100,９０１００,富士急行,富士急行 / 富士急 / 富士急ハイランド / 富士山駅 / 富士急バス / 富士急シティバス / 富士急トラベル / 富士急モビリティ / 富士急電鉄,12.0,運輸・物流,,
90200,９０２００,東日本旅客鉄道,JR東日本 / 東日本旅客鉄道 / JR東 / 9020 / Suica / グリーン車 / 駅ナカ / びゅうプラザ / 駅弁,12.0,運輸・物流,,
90210,９０２１０,西日本旅客鉄道,JR西日本 / 西日本旅客鉄道 / ジェイアール西日本 / JR-WEST / サンダーバード / くろしお / はるか / しらさぎ,12.0,運輸・物流,,
90220,９０２２０,東海旅客鉄道,JR東海 / 東海旅客鉄道 / 東海 / のぞみ / ひかり / こだま / リニア / JR Central,12.0,運輸・物流,,
90230,９０２３０,東京地下鉄,東京メトロ / 東京地下鉄 / Metro / メトロ / 東京メトロパス / メトロポイントクラブ / メトロカード / メトロアプリ / メトロニュース,12.0,運輸・物流,,
90240,９０２４０,西武ホールディングス,西武ホールディングス / 西武HD / 西武鉄道 / プリンスホテル / 西武バス / 西武ライオンズ / 西武園ゆうえんち / 西武プロパティーズ / 西武不動産 / 西武,12.0,運輸・物流,,
90250,９０２５０,鴻池運輸,鴻池 / Konoike,12.0,運輸・物流,,
90310,９０３１０,西日本鉄道,西日本鉄道 / 西鉄 / 西鉄バス / 西鉄電車 / 西鉄グランドホテル / 西鉄ストア / 西鉄イン / 西鉄旅行 / 西鉄ライオンズ,12.0,運輸・物流,,
90370,９０３７０,ハマキョウレックス,ハマキョウレックス / ハマキョウ / レックス / ハマキョウレックス株式会社 / Hamakyorex / HREX / ハマレ / ハマキョウ物流 / ハマキョウサービス,12.0,運輸・物流,,
90390,９０３９０,サカイ引越センター,サカイ引越センター / サカイ引越 / 引越のサカイ / サカイの引越 / サカイの引越便 / サカイ便 / パンダマーク / パンダ引越,12.0,運輸・物流,,
90410,９０４１０,近鉄グループホールディングス,近鉄HD / 近鉄ホールディングス / 近鉄電車 / 近鉄不動産 / 近鉄バス / 近鉄ホテル / 近鉄グループ / 近鉄グループHD,12.0,運輸・物流,,
90420,９０４２０,阪急阪神ホールディングス,阪急阪神ホールディングス / 阪急電鉄 / 阪神電鉄 / 阪急バス / 阪神バス / 宝塚歌劇団 / 阪急阪神 / 阪急阪神HD,12.0,運輸・物流,,
90440,９０４４０,南海電気鉄道,南海電鉄 / 南海 / 南海電気鉄道 / ラピート / サザン / こうや / りんかん / なんばCITY / なんばパークス,12.0,運輸・物流,,
90450,９０４５０,京阪ホールディングス,京阪ホールディングス / 京阪電鉄 / 京阪 / 京阪グループ / 京阪電気鉄道 / 京阪バス / 京阪ホテルズ / 京阪モール / 京阪百貨店 / 京阪HD,12.0,運輸・物流,,
90460,９０４６０,神戸電鉄,神戸電鉄 / 神鉄 / 神戸電 / Kobe Electric Railway / 神鉄バス / 神鉄不動産 / 神鉄グループ / 神鉄沿線 / 神鉄ライナー,12.0,運輸・物流,,
90480,９０４８０,名古屋鉄道,名鉄 / 名古屋鉄道 / 名鉄電車 / 名鉄バス / 名鉄グループ / 名鉄百貨店 / 名鉄ホテル / 名鉄不動産 / 名鉄ミュースカイ,12.0,運輸・物流,,
90520,９０５２０,山陽電気鉄道,山陽電気鉄道 / 山陽電鉄 / 山陽電鉄グループ / SANYO Electric Railway / 山陽バス / 山陽タクシー / 山陽不動産 / 山陽電鉄ホテル,12.0,運輸・物流,,
90640,９０６４０,ヤマトホールディングス,ヤマトホールディングス / ヤマト運輸 / クロネコヤマト / クロネコメンバーズ / 宅急便 / 宅急便コンパクト / らくらくメルカリ便 / ネコポス / ヤマト便 / ヤマト / ヤマトHD,12.0,運輸・物流,,
90650,９０６５０,山九,山九 / サンキュー / SANKYU / 山九株式会社 / 山九物流 / 山九エンジニアリング / 山九プラント / 山九トランスポート / 山九ロジスティクス,12.0,運輸・物流,,
90660,９０６６０,日新,,12.0,運輸・物流,,
90680,９０６８０,丸全昭和運輸,丸全昭和運輸 / 丸全 / 昭和運輸 / MZS / 丸全グループ / 丸全昭和 / 丸全物流 / 丸全ネットワーク / 丸全サービス,12.0,運輸・物流,,
90690,９０６９０,センコーグループホールディングス,センコーグループホールディングス / センコー / SENKO / SENKOグループ / センコーロジスティクス / センコートランスポート / センコーエクスプレス / センコーサプライチェーン / センコー物流 / センコーグループ / センコーグループHD,12.0,運輸・物流,,
90700,９０７００,トナミホールディングス,トナミホールディングス / トナミ / トナミ運輸 / トナミ物流 / トナミエクスプレス / トナミグループ / トナミトランスポート / トナミロジスティクス / トナミサービス / トナミHD,12.0,運輸・物流,,
90720,９０７２０,ニッコンホールディングス,ニッコンホールディングス / Nikkon / 日本梱包運輸倉庫 / ニッコン / Nikkon Holdings / 日梱 / 日梱HD / ニッコンHD,12.0,運輸・物流,,
90750,９０７５０,福山通運,福山通運 / 福通 / 福山 / FUKUYAMA / 福山エクスプレス / 福山物流 / 福山トラック / 福山運輸 / 福山サービス,12.0,運輸・物流,,
90760,９０７６０,セイノーホールディングス,セイノーホールディングス / 西濃運輸 / カンガルー便 / カンガルー急便 / カンガルー特急便 / カンガルー航空便 / カンガルーミニ便 / カンガルーロジ / カンガルー引越便 / セイノー / セイノーHD,12.0,運輸・物流,,
90810,９０８１０,神奈川中央交通,神奈川中央交通 / 神奈中 / Kanachu / 神奈中バス / Kanachu Bus / 神奈中タクシー / Kanachu Taxi / 神奈中観光 / Kanachu Kanko,12.0,運輸・物流,,
90900,９０９００,ＡＺ−ＣＯＭ丸和ホールディングス,ＡＺ−ＣＯＭ丸和 / ＡＺ−ＣＯＭ丸和HD,12.0,運輸・物流,,
91010,９１０１０,日本郵船,日本郵船 / NYK / 日本郵船株式会社 / 郵船 / NYK Line / NYKグループ / NYKクルーズ / NYKロジスティクス / NYKオートロジスティクス,12.0,運輸・物流,,
91040,９１０４０,商船三井,商船三井 / MOL / 商船 / 商船三井フェリー / MOL ACE / MOL Ferry / MOL Logistics / MOL Tech,12.0,運輸・物流,,
91070,９１０７０,川崎汽船,川崎汽船 / 川汽 / Kライン / KAWASAKI KISEN / カワサキキセン / K-LINE LOGISTICS / BLUE HIGHWAY LINE / K-LINE AMERICA,12.0,運輸・物流,,
91100,９１１００,ＮＳユナイテッド海運,,12.0,運輸・物流,,
91190,９１１９０,飯野海運,飯野海運 / 飯野 / IINO / IINO LINES / IINO KAIUN / IINO MARINE / 飯野グループ / 飯野商船 / 飯野物流,12.0,運輸・物流,,
91420,９１４２０,九州旅客鉄道,JR九州 / 九州旅客鉄道 / 九州新幹線 / ソニック / かもめ / ゆふいんの森 / ななつ星 / つばめ,12.0,運輸・物流,,
91430,９１４３０,ＳＧホールディングス,SGホールディングス / SGHD / 佐川急便 / SGフィルダー / SGリアルティ / SGモータース / SGシステム / SGエクスプレス / SGムービング / ＳＧ / ＳＧHD,12.0,運輸・物流,,
91470,９１４７０,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳ / 日本通運 / 日通 / NIPPON EXPRESS / NXHD / NXグループ / NXロジスティクス / NX物流 / NXトランスポート / NXソリューションズ / ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳHD,12.0,運輸・物流,,
91610,９１６１０,ＩＤ＆Ｅホールディングス,ＩＤ＆Ｅ / ＩＤ＆ＥHD,,,,
92010,９２０１０,日本航空,日本航空 / JAL / 日航 / 9201 / ジャル / JALカード / JALマイレージバンク / JALパック / JALエクスプレス / JALスカイ,12.0,運輸・物流,,
92020,９２０２０,ＡＮＡホールディングス,ＡＮＡ / 全日空 / 全日本空輸 / ANAホールディングス / ANAマイレージクラブ / ANAカード / ANAスカイ / ANAプレミアムクラス / ANAウイングス / ＡＮＡHD,12.0,運輸・物流,,
92160,９２１６０,ビーウィズ,,10.0,情報通信・サービスその他,,
92290,９２２９０,サンウェルズ,,10.0,情報通信・サービスその他,,
92470,９２４７０,ＴＲＥホールディングス,ＴＲＥ / ＴＲＥHD,10.0,情報通信・サービスその他,,
92480,９２４８０,人・夢・技術グループ,人・夢・技術 / 人・夢・技術G,10.0,情報通信・サービスその他,,
92600,９２６００,西本Ｗｉｓｍｅｔｔａｃホールディングス,西本Ｗｉｓｍｅｔｔａｃホールディングス / 西本 / Wismettac / Nishimoto / Nishimoto Trading / アジアフード / Nishimoto Wismettac / Nishimoto Group / Nishimoto Holdings / 西本Ｗｉｓｍｅｔｔａｃ / 西本ＷｉｓｍｅｔｔａｃHD,,,,
92620,９２６２０,シルバーライフ,シルバーライフ / 配食のふれ愛 / まごころ弁当 / まごころケア食 / シルバーライフ弁当 / ふれ愛 / まごころ / ケア食 / 配食サービス,14.0,小売,,
92670,９２６７０,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,ゲンキー / Genky / Genky DrugStores / ゲンキードラッグ / ゲンキー薬局 / ゲンキー店舗 / ゲンキーオンライン / ゲンキー商品 / ゲンキーブランド,14.0,小売,,
92730,９２７３０,コーア商事ホールディングス,コーアHD / コーア / コーアホールディングス / コーア商事 / コーア商事HD,13.0,商社・卸売,,
92740,９２７４０,ＫＰＰグループホールディングス,ＫＰＰグループ / ＫＰＰグループHD,13.0,商社・卸売,,
92780,９２７８０,ブックオフグループホールディングス,BOOKOFF / ブックオフグループ / ブックオフコーポレーション / ブックオン / ブックオフグループHD,14.0,小売,,
92790,９２７９０,ギフトホールディングス,ギフト / ギフトHD,14.0,小売,,
93010,９３０１０,三菱倉庫,三菱倉庫 / 三菱倉 / MITSUBISHI LOGISTICS / MLC / MITSUBISHI WAREHOUSE / みつくら / 三菱ロジスティクス / 三菱倉庫株式会社 / MLCグループ,12.0,運輸・物流,,
93020,９３０２０,三井倉庫ホールディングス,三井倉庫ホールディングス / 三井倉庫 / Mitsui-Soko / MSK / Mitsui-Soko Holdings / 三井倉庫HD / Mitsui-Soko Group / 三井倉庫グループ / Mitsui-Soko Logistics,12.0,運輸・物流,,
93030,９３０３０,住友倉庫,住友倉庫 / 住倉 / Sumitomo Warehouse / SWC / 住友倉庫ロジスティクス / 住友倉庫トランスポート / 住友倉庫シッピング / 住友倉庫インターナショナル / 住友倉庫サービス,12.0,運輸・物流,,
93040,９３０４０,澁澤倉庫,澁澤倉庫 / 澁澤 / 澁澤ロジスティクス / 澁澤物流 / 澁澤トランスポート / 澁澤倉庫グループ / 澁澤ネットワーク / 澁澤サービス / 澁澤ソリューション,12.0,運輸・物流,,
93050,９３０５０,ヤマタネ,,13.0,商社・卸売,,
93080,９３０８０,乾汽船,乾汽船 / 乾汽 / 乾汽船株式会社 / Kライン / 乾汽船グループ / 乾汽船株 / 乾汽船株式,12.0,運輸・物流,,
93100,９３１００,日本トランスシティ,NTC / トランスシティ / 日本トランス,12.0,運輸・物流,,
93190,９３１９０,中央倉庫,,12.0,運輸・物流,,
93240,９３２４０,安田倉庫,安田倉庫 / 安田 / YASUDA / YASUDA倉庫 / 安田ロジスティクス / YASUDA LOGISTICS / 安田物流 / YASUDA倉庫サービス / 安田トランスポート,12.0,運輸・物流,,
93320,９３３２０,ＮＩＳＳＯホールディングス,ＮＩＳＳＯ / ＮＩＳＳＯHD,10.0,情報通信・サービスその他,,
93360,９３３６０,大栄環境,,10.0,情報通信・サービスその他,,
93410,９３４１０,ＧＥＮＯＶＡ,,10.0,情報通信・サービスその他,,
93470,９３４７０,日本管財ホールディングス,日本管財 / 日本管財HD,10.0,情報通信・サービスその他,,
93640,９３６４０,上組,上組 / KAMIGUMI / カミグミ / 上組株式会社 / 上組ロジスティクス / KAMIGUMI LOGISTICS / 上組グループ / KAMIGUMI GROUP / 上組倉庫サービス,12.0,運輸・物流,,
93690,９３６９０,キユーソー流通システム,キユーソー流通システム / キユーソー / KRS / キユーソー物流 / キユーソーシステム / キユーソーグループ / キユーソーサービス / キユーソー運輸 / キユーソーロジスティクス,12.0,運輸・物流,,
93810,９３８１０,エーアイテイー,エーアイテイー / AIT / AITロジスティクス / AIT物流 / AITトランスポート / AITサービス / AITネットワーク / AITソリューション / AITグローバル,12.0,運輸・物流,,
93840,９３８４０,内外トランスライン,,12.0,運輸・物流,,
93860,９３８６０,日本コンセプト,,12.0,運輸・物流,,
94010,９４０１０,ＴＢＳホールディングス,ＴＢＳ / 東京放送 / TBSHD / TBSホールディングス / TBSテレビ / TBSラジオ / TBSチャンネル / BS-TBS / TBSオンデマンド / 赤坂サカス / ＴＢＳHD,10.0,情報通信・サービスその他,,
94040,９４０４０,日本テレビホールディングス,"日本テレビホールディングスに関連する略称やニックネーム、製品名、ブランド名は以下の通りです。

日テレ / NTV / 日本テレビ / 日テレHD / 日本テレビHD / Hulu Japan / 日テレオンデマンド / BS日テレ / 日テレジータス",10.0,情報通信・サービスその他,,
94050,９４０５０,朝日放送グループホールディングス,朝日放送 / 朝日放送グループ / ABCテレビ / ABCラジオ / 朝日放送HD / ABCホールディングス / 朝日放送グループHD / ABCグループ,10.0,情報通信・サービスその他,,
94090,９４０９０,テレビ朝日ホールディングス,テレビ朝日ホールディングス / テレ朝 / EX / テレビ朝日 / 朝日 / 9409 / ANN / 六本木ヒルズ / ドラえもん / 報道ステーション / テレビ朝日HD,10.0,情報通信・サービスその他,,
94120,９４１２０,スカパーＪＳＡＴホールディングス,スカパーＪＳＡＴホールディングス / スカパー / JSAT / スカパーJSAT / スカパーJSATホールディングス / スカパー！ / スカパー！プレミアムサービス / スカパー！オンデマンド / JCSAT / スカパーＪＳＡＴ / スカパーＪＳＡＴHD,10.0,情報通信・サービスその他,,
94130,９４１３０,テレビ東京ホールディングス,テレビ東京ホールディングス / テレ東 / TXHD / テレビ東京 / テレ東HD / テレビ東京グループ / テレビ東京ネットワーク / テレビ東京ビジネス / テレビ東京メディア / テレビ東京エンタープライズ / テレビ東京HD,10.0,情報通信・サービスその他,,
94160,９４１６０,ビジョン,,10.0,情報通信・サービスその他,,
94180,９４１８０,Ｕ−ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,Ｕ−ＮＥＸＴ / U-NEXT / U-NEXT HOLDINGS / U-NEXTポイント / U-NEXTカード / U-NEXTストア / U-NEXTアプリ / U-NEXTビデオ / U-NEXTブック,10.0,情報通信・サービスその他,,
94240,９４２４０,日本通信,日本通信 / b-mobile / 日本通信SIM / b-mobile S / b-mobile X / b-mobile プリペイド / b-mobile 月額 / b-mobile データ通信 / b-mobile 音声通話,10.0,情報通信・サービスその他,,
94320,９４３２０,日本電信電話,NTT / 日本電信電話 / NTTグループ / NTTドコモ / NTTコミュニケーションズ / NTT東日本 / NTT西日本 / NTTファシリティーズ,10.0,情報通信・サービスその他,,
94330,９４３３０,ＫＤＤＩ,KDDI / au / UQモバイル / auひかり / au PAY / auじぶん銀行 / auカブコム証券 / auスマートパス / au WALLET,10.0,情報通信・サービスその他,,
94340,９４３４０,ソフトバンク,ソフバン / ソフトバンクモバイル / Y!mobile / LINE,10.0,情報通信・サービスその他,,
94350,９４３５０,光通信,光通信 / Hikari Tsushin / HT / Hikari / Hikari Telecom / 光ネット / Hikari Business / 光サービス,10.0,情報通信・サービスその他,,
94380,９４３８０,エムティーアイ,エムティーアイ / MTI / music.jp / ルナルナ / カラダメディカ / 母子モ / dヘルスケア / ヘルスケアパートナー / ルナルナ ベビー,10.0,情報通信・サービスその他,,
94490,９４４９０,ＧＭＯインターネットグループ,GMOクリック証券 / GMOアドパートナーズ / GMOメディア / GMO TECH / GMOコイン / GMOあおぞらネット銀行 / ＧＭＯインターネット / ＧＭＯインターネットG,10.0,情報通信・サービスその他,,
