ticker,ticker_fullwidth,company_name,variants
83590,８３５９０,八十二銀行,八十二銀行 / 8359 / 八十二 / 八十二銀 / Hachijuni Bank / Hachijuni / 八十二フィナンシャルグループ / 八十二証券 / 八十二キャピタル / 八十二リース
83600,８３６００,山梨中央銀行,山梨中央
83610,８３６１０,大垣共立銀行,大垣共立銀行 / OKB / OKB大垣共立 / OKBグループ / OKBカード / OKBローン / OKBネットバンキング / OKBスマホアプリ / OKBポイントサービス / 大垣共立
83620,８３６２０,福井銀行,福井銀行 / 8362 / Fukui Bank / 福井銀行アプリ / 福井銀行カード / 福井銀行ローン / 福井銀行ネットバンキング / 福井銀行ATM / 福井銀行投資信託 / 福井
83640,８３６４０,清水銀行,清水
83660,８３６６０,滋賀銀行,滋賀銀行 / 滋銀 / Shiga Bank / しがぎん / しが銀行 / Shiga Ginko / しがバンク / 滋賀バンク / Shigagin / 滋賀
83670,８３６７０,南都銀行,南都銀行 / 南都 / ナント / Nanto Bank / ナントカード / ナントダイレクト / ナントアプリ / ナントローン / ナント証券
83680,８３６８０,百五銀行,百五銀行 / 百五 / HYPOS / 105BANK / 百五ダイレクト / 百五カード / 百五証券 / 百五リース / 百五ビジネスサポート
83700,８３７００,紀陽銀行,紀陽銀行 / 紀陽 / Kiyo Bank / きようぎん / 紀陽フィナンシャルグループ / きようフィナンシャル / Kiyo Financial Group / きようバンク / 紀陽カード
83770,８３７７０,ほくほくフィナンシャルグループ,ほくほくフィナンシャルグループ / ほくほくFG / 北陸銀行 / 北海道銀行 / ほくほく証券 / ほくほくカード / ほくほくローン / ほくほく投信 / ほくほく保険 / ほくほくフィナンシャル / ほくほくフィナンシャルG
83810,８３８１０,山陰合同銀行,山陰合同銀行 / ごうぎん / 山陰合銀 / さんいんごうぎん / 8381 / 山陰合同 / 合同銀行 / さんいん銀行 / さんいん合銀 / さんいん合同銀行
83860,８３８６０,百十四銀行,百十四銀行 / 114銀行 / 114銀 / 百十四 / 香川銀行 / 114フィナンシャルグループ / 114FG / 114カード / 114ローン
83870,８３８７０,四国銀行,四国銀行 / 四銀 / Shikoku Bank / しこぎん / 四国銀 / 四国銀行カード / 四国銀行アプリ / 四国銀行ローン / 四国銀行投資信託 / 四国
83880,８３８８０,阿波銀行,阿波銀行 / 阿波銀 / Awa Bank / Awa Gin / 阿波バンク / 阿波フィナンシャル / 阿波ファイナンス / 阿波グループ / 阿波金融 / 阿波
83920,８３９２０,大分銀行,大分銀行 / 大銀 / Oita Bank / 大分銀 / 大分銀行カード / 大分銀行アプリ / 大分銀行ローン / 大分銀行ネットバンキング / 大分銀行ATM / 大分
83930,８３９３０,宮崎銀行,宮崎銀行 / 宮銀 / Miyagin / みやぎん / みやざきぎんこう / Miyazaki Bank / 8393 / みやざきBK / みやざき銀行 / 宮崎
83950,８３９５０,佐賀銀行,佐賀銀行 / 佐銀 / SAGIN / 佐銀アプリ / 佐銀ネットバンキング / 佐銀カード / 佐銀ローン / 佐銀投資信託 / 佐銀ATM / 佐賀
83990,８３９９０,琉球銀行,琉銀 / 琉球銀行 / RYUKIN / 琉銀ネット / 琉球ダイレクト / 琉球カード / 琉球ローン / 琉球ファンド / 琉球証券 / 琉球
84100,８４１００,セブン銀行,セブン銀行 / セブンATM / セブンネット銀行 / セブンカード / セブンペイ / セブンマネー / セブンバンク / セブンファイナンス / セブンキャッシュ / セブン
84110,８４１１０,みずほフィナンシャルグループ,みずほ銀行 / みずほ証券 / みずほ信託銀行 / MHFG / Mizuho / 8411 / みずほダイレクト / みずほマイレージクラブ / みずほプレミアムクラブ / みずほフィナンシャル / みずほフィナンシャルG
84180,８４１８０,山口フィナンシャルグループ,山口フィナンシャルグループ / YMFG / 山口FG / 山口銀行 / もみじ銀行 / 北九州銀行 / YMFGカード / YMFG証券 / YMFGリース / 山口フィナンシャル / 山口フィナンシャルG
84240,８４２４０,芙蓉総合リース,芙蓉総合リース / 芙蓉リース / Fuyo Lease / Fuyo / 芙蓉 / Fuyo Group / 芙蓉総合 / Fuyo Leasing / 芙蓉総合リース株式会社
84250,８４２５０,みずほリース,みずほリース / Mizuho Lease / みずほリース株式会社 / Mizuho Leasing / Mizuho Lease Company / Mizuho Lease Ltd. / Mizuho Leasing Company / Mizuho Leasing Ltd. / Mizuho Lease & Finance / みずほ
84390,８４３９０,東京センチュリー,東京センチュリー / TCリース / TCファイナンス / TCオートリース / TCエナジー / TCアセット / TCビジネスサポート / TCキャピタル / TCグローバル
84730,８４７３０,ＳＢＩホールディングス,ＳＢＩ / ＳＢＩホールディングス / ＳＢＩ証券 / ＳＢＩネット銀行 / ＳＢＩ損保 / ＳＢＩ生命 / ＳＢＩマネープラザ / ＳＢＩインベストメント / ＳＢＩキャピタル / ＳＢＩHD
85110,８５１１０,日本証券金融,日本証券金融 / 日証金 / JSF / 証金 / 日証 / 日本証券 / 証券金融 / 日証金レポ / 日証金貸株
85150,８５１５０,アイフル,アイフル / AIU / サラ金 / 消費者金融 / かりかえMAX / おまとめMAX / 事業サポートプラン / アイフルカード / てまいらず
85220,８５２２０,名古屋銀行,名古屋銀行 / 名銀 / 名銀アプリ / 名銀カード / 名銀ネットバンキング / 名銀ローン / 名銀投信 / 名銀保険 / 名銀ATM / 名古屋
85240,８５２４０,北洋銀行,北洋銀行 / 北洋 / HOKUYO / 北洋カード / 北洋ダイレクト / 北洋アプリ / 北洋ローン / 北洋投信 / 北洋証券
85410,８５４１０,愛媛銀行,愛媛
85440,８５４４０,京葉銀行,京葉銀行 / 京葉銀 / 京銀 / Keiyo Bank / けいぎん / けいようぎん / 京葉銀行アプリ / 京葉銀行カード / 京葉銀行ローン / 京葉
85500,８５５００,栃木銀行,栃木銀行 / 栃銀 / Tochigi Bank / とちぎん / Tochigi Ginko / 栃木銀行アプリ / 栃銀カード / 栃銀ローン / 栃銀ネットバンキング / 栃木
85510,８５５１０,北日本銀行,北日本銀行 / 北銀 / KITAGIN / 北日本 / 北日本バンク / 北日本銀行カード / 北日本銀行ローン / 北日本銀行アプリ / 北日本銀行ネットバンキング
85580,８５５８０,東和銀行,東和銀行 / Towa Bank / 東和 / Towa / Towa Card / 東和ローン / 東和証券 / 東和ファイナンス / 東和リース
85660,８５６６０,リコーリース,リコーリース / リコーリース株式会社 / RICOH LEASING / RICOHリース / リース事業 / ファイナンスサービス / オートリース / リコーグループ / リコー
85700,８５７００,イオンフィナンシャルサービス,イオンフィナンシャルサービス / WAON / イオン保険サービス / イオンの金融 / イオンファイナンス / イオンマネー / イオンのクレジットカード / イオンフィナンシャル
85720,８５７２０,アコム,アコム / ACOM / アコムマスターカード / アコムACカード / アコムプラス / アコムキャッシング / アコムローン / アコムATM / アコムオンラインサービス
85840,８５８４０,ジャックス,ジャックス / 8584 / ジャックスカード / ジャックスローン / ジャックスペイメント / ジャックスオートローン / ジャックスリース / ジャックスファイナンス / ジャックスポイント / ジャックスプレミアムカード
85850,８５８５０,オリエントコーポレーション,オリエントコーポレーション / オリコ / オリコカード / オリコポイント / オリコローン / オリコキャッシュレス / オリコモール / オリコオートリース / オリコクレジット
85910,８５９１０,オリックス,オリックス / ORIX / オリックス銀行 / オリックス生命 / オリックス不動産 / オリックスレンタカー / オリックス自動車 / オリックス・バファローズ / オリックス・グループ
85930,８５９３０,三菱ＨＣキャピタル,三菱ＨＣキャピタル / 三菱HC / 三菱キャピタル / HCキャピタル / 三菱フィナンシャル / MHCC / 三菱リース / HCリース / 三菱ファイナンス
85950,８５９５０,ジャフコ　グループ,ジャフコ / ジャフコグループ / JAFCO / JAFCOグループ / JAFCO Ventures / ジャフコベンチャーズ / ジャフコキャピタル / JAFCO Capital / ジャフコファンド / ジャフコ　 / ジャフコ　G
86000,８６０００,トモニホールディングス,トモニ / トモニHD
86010,８６０１０,大和証券グループ本社,大和証券 / 大和証券グループ / 大和ネクスト銀行 / ダイワファンド / ダイワSMA / ダイワ・アセット・マネジメント / ダイワ・インベストメント / ダイワ・セキュリティーズ
86040,８６０４０,野村ホールディングス,野村ホールディングス / 野村証券 / 野村 / 野村アセットマネジメント / 野村信託銀行 / 野村キャピタルマーケット / 野村HD
86090,８６０９０,岡三証券グループ,岡三証券 / 岡三グループ / 岡三オンライン証券 / 岡三アセットマネジメント / 岡三キャピタルパートナーズ / 岡三リサーチ / 岡三フィナンシャルホールディングス / 岡三トレード / 岡三ファンド / 岡三証券G
86130,８６１３０,丸三証券,丸三証券 / 丸三 / マルサン / MARUSAN / 丸三ネット / 丸三トレード / 丸三オンライン / 丸三証券アプリ / 丸三証券ネットトレード
86140,８６１４０,東洋証券,東洋証券 / 東洋 / TOYO / TOYO証券 / 東洋トレード / 東洋インベスト / 東洋ファンド / 東洋アセット
86160,８６１６０,東海東京フィナンシャル・ホールディングス,東海東京フィナンシャル・ホールディングス / 東海東京FH / 東海東京証券 / 東海東京 / 東海東京グループ / 東海東京ホールディングス / TTFH / 東海東京フィナンシャル / 東海東京フィナンシャルHD / 東海東京フィナンシャル・ / 東海東京フィナンシャル・HD
86220,８６２２０,水戸証券,水戸
86240,８６２４０,いちよし証券,いちよし証券 / いちよし / IY証券 / いちよしネット / いちよしダイレクト / いちよしアセット / いちよしファンド / いちよしリサーチ / いちよしプライベートバンク
86280,８６２８０,松井証券,松井証券 / 松井 / ネット証券 / 松井ネットストック / 松井証券ネットストック / 松井証券FX / 松井証券投信 / 松井証券アプリ / 松井証券ロボアドバイザー
86300,８６３００,ＳＯＭＰＯホールディングス,ＳＯＭＰＯホールディングス / SOMPO / SOMPOケア / SOMPOひまわり生命 / SOMPOリスクマネジメント / SOMPOビジネスソリューションズ / SOMPOパートナーズ / SOMPOサステナビリティ / SOMPOデジタルラボ / SOMPO未来研究所 / ＳＯＭＰＯ / ＳＯＭＰＯHD
86970,８６９７０,日本取引所グループ,JPX / 日本取引所 / 大証 / 東京証券取引所 / 大阪取引所 / TSE / OSE / 日本取引所グループ / 日本取引所G
86980,８６９８０,マネックスグループ,マネックスグループ / マネックス証券 / Monex / Monex Boom / マネックスカード / Monex SP Trust / マネックスアクティビストファンド / Monex Crypto Bank / マネックスクリプト / マネックス / マネックスG
87060,８７０６０,極東証券,極東
87070,８７０７０,岩井コスモホールディングス,岩井コスモホールディングス / 岩井コスモ / 岩井コスモ証券 / 岩井証券 / コスモ証券 / 岩井コスモHD / 岩井コスモグループ / 岩井コスモホールディングス株式会社 / 岩井コスモホールディングス証券
87080,８７０８０,アイザワ証券グループ,アイザワ証券 / アイザワ証券G
87130,８７１３０,フィデアホールディングス,フィデア / フィデアHD
87140,８７１４０,池田泉州ホールディングス,池田泉州ホールディングス / 池田泉州銀行 / ISホールディングス / IS銀行 / いけしん / いけだしんしゅう / ISHD / 池田泉州 / いけだしんしゅうホールディングス / 池田泉州HD
87150,８７１５０,アニコム　ホールディングス,アニコム / アニコムHD / アニコムホールディングス / アニコム損保 / どうぶつ健保 / アニコムパフェ / アニコムクラブ / アニコムペット保険 / アニコムグループ / アニコム　 / アニコム　HD
87250,８７２５０,ＭＳ＆ＡＤインシュアランスグループホールディングス,MS&AD / MS&ADインシュアランス / 三井住友海上 / あいおいニッセイ同和損保 / 三井ダイレクト損保 / 8725 / 三井住友海上火災保険 / あいおいニッセイ同和 / Mitsui Sumitomo Insurance / Aioi Nissay Dowa Insurance / ＭＳ＆ＡＤインシュアランスグループ / ＭＳ＆ＡＤインシュアランスグループHD
87390,８７３９０,スパークス・グループ,スパークス・グループ / スパークス / スパークス・アセット・マネジメント / スパークス・グループ株式会社 / スパークス・グループ株 / スパークス・グループ株式 / スパークス・グループ証券 / スパークス・グループファンド / スパークス・グループ投資信託 / スパークス・ / スパークス・G
87500,８７５００,第一生命ホールディングス,第一生命 / 第一生命HD / 第一生命ホールディングス / Dai-ichi Life / だいいち / だいいち生命 / DAI-ICHI / DAI-ICHI LIFE / だいせい
87660,８７６６０,東京海上ホールディングス,東京海上ホールディングス / 東京海上日動 / TMNF / 東京海上 / トーキョーマリン / 東京海上グループ / 東京海上アセットマネジメント / 東京海上日動あんしん生命 / 東京海上日動火災保険 / 東京海上HD
87710,８７７１０,イー・ギャランティ,イー・ギャランティ / eGuarantee / イーギャラ / eG / イーギャランティ株式会社 / e保証 / イー保証 / eガラ / イーガラ
87930,８７９３０,ＮＥＣキャピタルソリューション,ＮＥＣキャピタルソリューション / ＮＥＣキャピタル / ＮＥＣキャピ / キャピタルソリューション / ＮＥＣ / キャピソリ / ＮＥＣソリューション / ＮＥＣキャピタルソリューション株式会社 / NEC Capital Solutions
87950,８７９５０,Ｔ＆Ｄホールディングス,Ｔ＆Ｄホールディングス / T&D / 太陽生命 / 大同生命 / T&Dフィナンシャル生命 / T&Dアセットマネジメント / T&D保険グループ / T&Dホールディングス株式会社 / T&Dホールディングスグループ / Ｔ＆Ｄ / Ｔ＆ＤHD
87980,８７９８０,アドバンスクリエイト,アドバンスクリエイト / 保険市場 / 保険市場 for business / 保険市場レディース / 保険市場キッズ / 保険市場シニア / 保険市場ペット / 保険市場ライフ / 保険市場カー
88010,８８０１０,三井不動産,三井不動産 / Mitsui Fudosan / 三井のリパーク / 三井アウトレットパーク / 三井ガーデンホテル / ららぽーと / 三井ショッピングパーク / 三井ホーム / 三井
88020,８８０２０,三菱地所,三菱地所 / 三菱地所レジデンス / 三菱地所ホーム / 三菱地所リアルエステートサービス / 三菱地所プロパティマネジメント / 三菱地所コミュニティ / 三菱地所設計 / 三菱地所ハウスネット / 三菱地所アーバンインベストメント
88030,８８０３０,平和不動産,平和不動産 / 平和不 / 平和不動産リート / 平和不動産投資法人 / 平和不動産アセットマネジメント / 平和不動産グループ / 平和不動産ビル / 平和不動産マンション / 平和不動産オフィス / 平和
88040,８８０４０,東京建物,東京建物 / Brillia / 東京建物不動産販売 / 東京建物アメニティサポート / 東京建物リゾート / 東京建物コミュニティ / 東京建物レジデンシャル / 東京建物オフィス
88180,８８１８０,京阪神ビルディング,
88300,８８３００,住友不動産,住友不動産 / 8830 / スミトモ不動産 / Sumitomo Realty & Development / シティタワー / グランドヒルズ / シティハウス / シティテラス / シティタワーズ / シティレジデンス / 住友
88410,８８４１０,テーオーシー,
88480,８８４８０,レオパレス２１,レオパレス２１ / レオパレス / レオパ / Leopalace21 / Leopalace / レオネット / レオパレスリゾート / レオパレスセンター / レオパレスパートナーズ
88500,８８５００,スターツコーポレーション,スターツコーポレーション / スターツ / STARTS / ピタットハウス / スターツ出版 / スターツホテル / スターツデベロップメント / スターツアメニティー / スターツプロシード
88600,８８６００,フジ住宅,フジ住宅 / フジホーム / フジレジデンス / フジマンション / フジハウス / フジタウン / フジヴィラ / フジアパートメント / フジプロパティ
88640,８８６４０,空港施設,
88690,８８６９０,明和地所,明和 / 地所 / 明和不動産 / 明和マン
88710,８８７１０,ゴールドクレスト,
88760,８８７６０,リログループ,リロ / Relo / リロケーション / リロネット / リロクラブ / リロエステート / リロバケーション / リロパートナ / リロG
88770,８８７７０,エスリード,エスリード株式会社 / エスリードマンション / エスリード不動産 / エスリード投資 / エスリード住宅
88810,８８８１０,日神グループホールディングス,日神グループ / 日神グループHD
88920,８８９２０,日本エスコン,日本エスコン / エスコン / ESCON / エスコンジャパン / 日本エスコンリート / エスコンアセットマネジメント / エスコンホーム / エスコンプラザ / エスコンタワー
88970,８８９７０,ＭＩＲＡＲＴＨホールディングス,ＭＩＲＡＲＴＨ / ＭＩＲＡＲＴＨHD
89050,８９０５０,イオンモール,AEON / イオンモール株式会社 / イオンモールショッピングセンター / イオンモールSC / イオンモールプライベートブランド / イオンモールアプリ / イオンモールカード
89180,８９１８０,ランド,
89190,８９１９０,カチタス,カチタス / KATITAS / リフォーム / 中古住宅再生 / カチタスホーム / カチタスリノベーション / カチタスグループ / カチタスプロジェクト / カチタスサービス
89200,８９２００,東祥,東祥 / ホリデイスポーツクラブ / ホリデイ / 東祥株式会社 / 東祥グループ / ホリデイフィットネス / ホリデイジム / 東祥不動産 / 東祥リゾート
89230,８９２３０,トーセイ,トーセイ / トーセイ不動産 / トーセイリート / トーセイアセットマネジメント / トーセイホテル / トーセイビルサービス / トーセイ物流 / トーセイ開発 / トーセイプロパティマネジメント
89340,８９３４０,サンフロンティア不動産,サンフロンティア不動産 / サンフロ / サンフロンティア / SF不動産 / サンフロン / サンフロンティアR / サンフロンティアリート / サンフロンティアプロパティ / サンフロンティアデベロップメント
89350,８９３５０,ＦＪネクストホールディングス,FJネクスト / FJネクストホールディングス / ガーラマンション / ガーラレジデンス / ガーラシティ / ガーラステーション / ガーラプレイス / ガーラヒルズ / ガーラヴィスタ / ＦＪネクスト / ＦＪネクストHD
89990,８９９９０,グランディハウス,
90010,９００１０,東武鉄道,東武鉄道 / 東武 / TOBU / 東武グループ / スカイツリーライン / 東武アーバンパークライン / 東武東上線 / 東武ワールドスクウェア / 東武動物公園
90030,９００３０,相鉄ホールディングス,相鉄ホールディングス / 相鉄 / Sotetsu / 相鉄線 / 相鉄グループ / 相鉄ローゼン / 相鉄ジョイナス / 相鉄ホテル / 相鉄フレッサイン / 相鉄HD
90050,９００５０,東急,東急電鉄 / 東急百貨店 / 東急ストア / 東急ホテルズ / 東急プラザ / 東急カード
90060,９００６０,京浜急行電鉄,京急 / 京急電鉄 / 京浜急行 / 京急線 / KEIKYU / 京急グループ / 京急バス / 京急ストア / 京急ホテル
90070,９００７０,小田急電鉄,小田急電鉄 / 小田急 / 小田急線 / 小田急ロマンスカー / 小田急バス / 小田急トラベル / Odakyu / 小田急百貨店 / 小田急不動産
90080,９００８０,京王電鉄,京王電鉄 / 京王 / 京王線 / 京王バス / 京王ストア / 京王プラザホテル / 京王百貨店 / 京王ライナー / 京王パスポートカード
90090,９００９０,京成電鉄,京成電鉄 / 京成 / スカイライナー / 京成グループ / 京成バス / 京成カード / 京成ホテル / 京成ストア / 京成タクシー
90100,９０１００,富士急行,富士急行 / 富士急 / 富士急ハイランド / 富士山駅 / 富士急バス / 富士急シティバス / 富士急トラベル / 富士急モビリティ / 富士急電鉄
90200,９０２００,東日本旅客鉄道,JR東日本 / 東日本旅客鉄道 / JR東 / 9020 / Suica / グリーン車 / 駅ナカ / びゅうプラザ / 駅弁
90210,９０２１０,西日本旅客鉄道,JR西日本 / 西日本旅客鉄道 / ジェイアール西日本 / JR-WEST / サンダーバード / くろしお / はるか / しらさぎ
90220,９０２２０,東海旅客鉄道,JR東海 / 東海旅客鉄道 / 東海 / のぞみ / ひかり / こだま / リニア / JR Central
90230,９０２３０,東京地下鉄,東京メトロ / 東京地下鉄 / Metro / メトロ / 東京メトロパス / メトロポイントクラブ / メトロカード / メトロアプリ / メトロニュース
90240,９０２４０,西武ホールディングス,西武ホールディングス / 西武HD / 西武鉄道 / プリンスホテル / 西武バス / 西武ライオンズ / 西武園ゆうえんち / 西武プロパティーズ / 西武不動産 / 西武
90250,９０２５０,鴻池運輸,鴻池 / Konoike
90310,９０３１０,西日本鉄道,西日本鉄道 / 西鉄 / 西鉄バス / 西鉄電車 / 西鉄グランドホテル / 西鉄ストア / 西鉄イン / 西鉄旅行 / 西鉄ライオンズ
90370,９０３７０,ハマキョウレックス,ハマキョウレックス / ハマキョウ / レックス / ハマキョウレックス株式会社 / Hamakyorex / HREX / ハマレ / ハマキョウ物流 / ハマキョウサービス
90390,９０３９０,サカイ引越センター,サカイ引越センター / サカイ引越 / 引越のサカイ / サカイの引越 / サカイの引越便 / サカイ便 / パンダマーク / パンダ引越
90410,９０４１０,近鉄グループホールディングス,近鉄HD / 近鉄ホールディングス / 近鉄電車 / 近鉄不動産 / 近鉄バス / 近鉄ホテル / 近鉄グループ / 近鉄グループHD
90420,９０４２０,阪急阪神ホールディングス,阪急阪神ホールディングス / 阪急電鉄 / 阪神電鉄 / 阪急バス / 阪神バス / 宝塚歌劇団 / 阪急阪神 / 阪急阪神HD
90440,９０４４０,南海電気鉄道,南海電鉄 / 南海 / 南海電気鉄道 / ラピート / サザン / こうや / りんかん / なんばCITY / なんばパークス
90450,９０４５０,京阪ホールディングス,京阪ホールディングス / 京阪電鉄 / 京阪 / 京阪グループ / 京阪電気鉄道 / 京阪バス / 京阪ホテルズ / 京阪モール / 京阪百貨店 / 京阪HD
90460,９０４６０,神戸電鉄,神戸電鉄 / 神鉄 / 神戸電 / Kobe Electric Railway / 神鉄バス / 神鉄不動産 / 神鉄グループ / 神鉄沿線 / 神鉄ライナー
90480,９０４８０,名古屋鉄道,名鉄 / 名古屋鉄道 / 名鉄電車 / 名鉄バス / 名鉄グループ / 名鉄百貨店 / 名鉄ホテル / 名鉄不動産 / 名鉄ミュースカイ
90520,９０５２０,山陽電気鉄道,山陽電気鉄道 / 山陽電鉄 / 山陽電鉄グループ / SANYO Electric Railway / 山陽バス / 山陽タクシー / 山陽不動産 / 山陽電鉄ホテル
90640,９０６４０,ヤマトホールディングス,ヤマトホールディングス / ヤマト運輸 / クロネコヤマト / クロネコメンバーズ / 宅急便 / 宅急便コンパクト / らくらくメルカリ便 / ネコポス / ヤマト便 / ヤマト / ヤマトHD
90650,９０６５０,山九,山九 / サンキュー / SANKYU / 山九株式会社 / 山九物流 / 山九エンジニアリング / 山九プラント / 山九トランスポート / 山九ロジスティクス
90660,９０６６０,日新,
90680,９０６８０,丸全昭和運輸,丸全昭和運輸 / 丸全 / 昭和運輸 / MZS / 丸全グループ / 丸全昭和 / 丸全物流 / 丸全ネットワーク / 丸全サービス
90690,９０６９０,センコーグループホールディングス,センコーグループホールディングス / センコー / SENKO / SENKOグループ / センコーロジスティクス / センコートランスポート / センコーエクスプレス / センコーサプライチェーン / センコー物流 / センコーグループ / センコーグループHD
90700,９０７００,トナミホールディングス,トナミホールディングス / トナミ / トナミ運輸 / トナミ物流 / トナミエクスプレス / トナミグループ / トナミトランスポート / トナミロジスティクス / トナミサービス / トナミHD
90720,９０７２０,ニッコンホールディングス,ニッコンホールディングス / Nikkon / 日本梱包運輸倉庫 / ニッコン / Nikkon Holdings / 日梱 / 日梱HD / ニッコンHD
90750,９０７５０,福山通運,福山通運 / 福通 / 福山 / FUKUYAMA / 福山エクスプレス / 福山物流 / 福山トラック / 福山運輸 / 福山サービス
90760,９０７６０,セイノーホールディングス,セイノーホールディングス / 西濃運輸 / カンガルー便 / カンガルー急便 / カンガルー特急便 / カンガルー航空便 / カンガルーミニ便 / カンガルーロジ / カンガルー引越便 / セイノー / セイノーHD
90810,９０８１０,神奈川中央交通,神奈川中央交通 / 神奈中 / Kanachu / 神奈中バス / Kanachu Bus / 神奈中タクシー / Kanachu Taxi / 神奈中観光 / Kanachu Kanko
90900,９０９００,ＡＺ−ＣＯＭ丸和ホールディングス,ＡＺ−ＣＯＭ丸和 / ＡＺ−ＣＯＭ丸和HD
91010,９１０１０,日本郵船,日本郵船 / NYK / 日本郵船株式会社 / 郵船 / NYK Line / NYKグループ / NYKクルーズ / NYKロジスティクス / NYKオートロジスティクス
91040,９１０４０,商船三井,商船三井 / MOL / 商船 / 商船三井フェリー / MOL ACE / MOL Ferry / MOL Logistics / MOL Tech
91070,９１０７０,川崎汽船,川崎汽船 / 川汽 / Kライン / KAWASAKI KISEN / カワサキキセン / K-LINE LOGISTICS / BLUE HIGHWAY LINE / K-LINE AMERICA
91100,９１１００,ＮＳユナイテッド海運,
91190,９１１９０,飯野海運,飯野海運 / 飯野 / IINO / IINO LINES / IINO KAIUN / IINO MARINE / 飯野グループ / 飯野商船 / 飯野物流
91420,９１４２０,九州旅客鉄道,JR九州 / 九州旅客鉄道 / 九州新幹線 / ソニック / かもめ / ゆふいんの森 / ななつ星 / つばめ
91430,９１４３０,ＳＧホールディングス,SGホールディングス / SGHD / 佐川急便 / SGフィルダー / SGリアルティ / SGモータース / SGシステム / SGエクスプレス / SGムービング / ＳＧ / ＳＧHD
91470,９１４７０,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳ / 日本通運 / 日通 / NIPPON EXPRESS / NXHD / NXグループ / NXロジスティクス / NX物流 / NXトランスポート / NXソリューションズ / ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳHD
91610,９１６１０,ＩＤ＆Ｅホールディングス,ＩＤ＆Ｅ / ＩＤ＆ＥHD
92010,９２０１０,日本航空,日本航空 / JAL / 日航 / 9201 / ジャル / JALカード / JALマイレージバンク / JALパック / JALエクスプレス / JALスカイ
92020,９２０２０,ＡＮＡホールディングス,ＡＮＡ / 全日空 / 全日本空輸 / ANAホールディングス / ANAマイレージクラブ / ANAカード / ANAスカイ / ANAプレミアムクラス / ANAウイングス / ＡＮＡHD
92160,９２１６０,ビーウィズ,
92290,９２２９０,サンウェルズ,
92470,９２４７０,ＴＲＥホールディングス,ＴＲＥ / ＴＲＥHD
92480,９２４８０,人・夢・技術グループ,人・夢・技術 / 人・夢・技術G
92600,９２６００,西本Ｗｉｓｍｅｔｔａｃホールディングス,西本Ｗｉｓｍｅｔｔａｃホールディングス / 西本 / Wismettac / Nishimoto / Nishimoto Trading / アジアフード / Nishimoto Wismettac / Nishimoto Group / Nishimoto Holdings / 西本Ｗｉｓｍｅｔｔａｃ / 西本ＷｉｓｍｅｔｔａｃHD
92620,９２６２０,シルバーライフ,シルバーライフ / 配食のふれ愛 / まごころ弁当 / まごころケア食 / シルバーライフ弁当 / ふれ愛 / まごころ / ケア食 / 配食サービス
92670,９２６７０,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,ゲンキー / Genky / Genky DrugStores / ゲンキードラッグ / ゲンキー薬局 / ゲンキー店舗 / ゲンキーオンライン / ゲンキー商品 / ゲンキーブランド
92730,９２７３０,コーア商事ホールディングス,コーアHD / コーア / コーアホールディングス / コーア商事 / コーア商事HD
92740,９２７４０,ＫＰＰグループホールディングス,ＫＰＰグループ / ＫＰＰグループHD
92780,９２７８０,ブックオフグループホールディングス,BOOKOFF / ブックオフグループ / ブックオフコーポレーション / ブックオン / ブックオフグループHD
92790,９２７９０,ギフトホールディングス,ギフト / ギフトHD
93010,９３０１０,三菱倉庫,三菱倉庫 / 三菱倉 / MITSUBISHI LOGISTICS / MLC / MITSUBISHI WAREHOUSE / みつくら / 三菱ロジスティクス / 三菱倉庫株式会社 / MLCグループ
93020,９３０２０,三井倉庫ホールディングス,三井倉庫ホールディングス / 三井倉庫 / Mitsui-Soko / MSK / Mitsui-Soko Holdings / 三井倉庫HD / Mitsui-Soko Group / 三井倉庫グループ / Mitsui-Soko Logistics
93030,９３０３０,住友倉庫,住友倉庫 / 住倉 / Sumitomo Warehouse / SWC / 住友倉庫ロジスティクス / 住友倉庫トランスポート / 住友倉庫シッピング / 住友倉庫インターナショナル / 住友倉庫サービス
93040,９３０４０,澁澤倉庫,澁澤倉庫 / 澁澤 / 澁澤ロジスティクス / 澁澤物流 / 澁澤トランスポート / 澁澤倉庫グループ / 澁澤ネットワーク / 澁澤サービス / 澁澤ソリューション
93050,９３０５０,ヤマタネ,
93080,９３０８０,乾汽船,乾汽船 / 乾汽 / 乾汽船株式会社 / Kライン / 乾汽船グループ / 乾汽船株 / 乾汽船株式
93100,９３１００,日本トランスシティ,NTC / トランスシティ / 日本トランス
93190,９３１９０,中央倉庫,
93240,９３２４０,安田倉庫,安田倉庫 / 安田 / YASUDA / YASUDA倉庫 / 安田ロジスティクス / YASUDA LOGISTICS / 安田物流 / YASUDA倉庫サービス / 安田トランスポート
93320,９３３２０,ＮＩＳＳＯホールディングス,ＮＩＳＳＯ / ＮＩＳＳＯHD
93360,９３３６０,大栄環境,
93410,９３４１０,ＧＥＮＯＶＡ,
93470,９３４７０,日本管財ホールディングス,日本管財 / 日本管財HD
