ticker,ticker_fullwidth,company_name,sector17,company_name_variants,product_names,gpt_raw_outputs
86140,８６１４０,東洋証券,金融（除く銀行）,TOYO SECURITIES|東洋|TOYO|東洋証,該当なし,"[""会社名: 東洋証券, TOYO SECURITIES,\nブランド名:"", ""会社名: 東洋, 東洋証, TOYO,\nブランド名:"", ""会社名: 東洋証券, TOYO, TOYO SECURITIES, 8614, 東洋,\nブランド名: 該当なし""]"
86160,８６１６０,東海東京フィナンシャル・ホールディングス,金融（除く銀行）,東海東京|東海東京FH|Tokai Tokyo|東海東京フィナンシャル|東海東京フィナンシャル・,とうしん|とうしんダイレクト|とうしんプラス|とうしんファンド,"[""会社名: 東海東京, 東海東京FH, Tokai Tokyo,\nブランド名: とうしん, とうしんダイレクト, とうしんファンド, とうしんプラス, とうしんネット"", ""会社名: 東海東京, 東海東京FH, 東海東京フィナンシャル, Tokai Tokyo, 東海東京HD  \nブランド名: とうしん, 東海東京証券, 東海東京アセットマネジメント, 東海東京キャピタル, 東海東京リサーチ"", ""会社名: 東海東京, 東海東京FH, 東海東京フィナンシャル,\nブランド名: とうしん, とうしんダイレクト, とうしんネット, とうしんプラス, とうしんアプリ""]"
86220,８６２２０,水戸証券,金融（除く銀行）,Mito Securities|Mito Shoken|みとしょうけん|みと証|水戸,該当なし,"[""会社名: 水戸証券, Mito Securities,\nブランド名: ありません。"", ""会社名: 水戸証券, Mito Securities, Mito Shoken, みとしょうけん, みと証,\nブランド名: 該当なし"", ""会社名: 水戸証券, 水戸, みと証券, MITO, 86220,\nブランド名: 該当なし""]"
86240,８６２４０,いちよし証券,金融（除く銀行）,いちよし|Ichiyoshi|Ichiyoshi Securities|8624,いちよしダイレクト|いちよしファンド|いちよしリサーチ|いちよしプライベートバンク,"[""会社名: いちよし, Ichiyoshi,\nブランド名:"", ""会社名: いちよし, いちよし証券, Ichiyoshi Securities, Ichiyoshi,\nブランド名: いちよしダイレクト, いちよしファンド, いちよしリサーチ, いちよしアセットマネジメント, いちよしプライベートバンク"", ""会社名: いちよし, いちよし証券, 8624,\nブランド名: 該当なし""]"
86280,８６２８０,松井証券,金融（除く銀行）,松井|松井証|Matsui|Matsui Securities,ネットストック|Matsui FX|Matsui Trade|松井証券ネットストック|Matsui Fund,"[""会社名: 松井, Matsui Securities, 松井証, Matsui, 松井証券株式会社  \nブランド名: ネットストック, Matsui FX, Matsui Trade, Matsui Fund, Matsui Robo"", ""会社名: 松井, 松井証, Matsui,\nブランド名: ネットストック, 松井証券ネットストック, Matsui FX, Matsui Securities, Matsui Trade"", ""会社名: 松井, 松井証, 松井証券,  \nブランド名: ネットストック, 松井証券ネットストック, 松井証券FX, 松井証券株アプリ, 松井証券投信アプリ""]"
86300,８６３００,ＳＯＭＰＯホールディングス,金融（除く銀行）,SOMPO|SOMPO Holdings|SOMPO Group|ＳＯＭＰＯ,SOMPOひまわり生命|SOMPOケア|SOMPOリスクマネジメント|SOMPOサステナビリティ|SOMPOパートナーズ,"[""会社名: SOMPO, SOMPO HD, SOMPO Holdings, SOMPO Group, SOMPOホールディングス,\nブランド名: SOMPOひまわり生命, SOMPOケア, SOMPOリスクマネジメント, SOMPOサステナビリティ, SOMPOパートナーズ"", ""会社名: SOMPO, SOMPO HD, SOMPO Holdings, 損保HD, 損保ホールディングス  \nブランド名: そんぽ24, SOMPOケア, SOMPOひまわり生命, SOMPOリスクマネジメント, SOMPOサステナビリティ"", ""会社名: SOMPO, SOMPO HD, SOMPOホールディングス, SOMPOグループ, SOMPOジャパン,\nブランド名: SOMPOケア, SOMPOひまわり生命, SOMPOリスクマネジメント, SOMPOパートナーズ, SOMPOサステナビリティ""]"
86970,８６９７０,日本取引所グループ,金融（除く銀行）,JPX|日本取引所|Japan Exchange Group,東証|大証|TOCOM|J-GATE|arrowhead,"[""会社名: JPX, 日本取引所, Japan Exchange Group, 日本取引所グループ, 日本取引所グループ株式会社  \nブランド名: 東証, 大証, TOCOM, J-GATE, arrowhead"", ""会社名: JPX, 日本取引所, 日本取引所グループ, Japan Exchange Group, 東証,\nブランド名: 東証一部, 東証二部, マザーズ, JASDAQ, ETF市場"", ""会社名: JPX, 日本取引所, 日本取引所グループ,\nブランド名: 東証, 大証, J-GATE, arrowhead, TOCOM""]"
86980,８６９８０,マネックスグループ,金融（除く銀行）,マネックス|Monex|Monex Group|MG,マネックス証券|TradeStation|Coincheck|マネックスクリプトバンク,"[""会社名: マネックス, Monex,\nブランド名: マネックス証券, TradeStation, Coincheck, マネックスアセットマネジメント, マネックスクリプトバンク"", ""会社名: マネックス, Monex, マネックスグループ, Monex Group, MG  \nブランド名: マネックス証券, TradeStation, マネックスカード, マネックスアセットマネジメント, マネックスクリプトバンク"", ""会社名: マネックス, マネックスG, マネックスグループ,\nブランド名: マネックス証券, TradeStation, Coincheck, マネックスアセットマネジメント, マネックスSP信託銀行""]"
87060,８７０６０,極東証券,金融（除く銀行）,Kyokuto Securities|Kyokuto|極東|87060,,"[""会社名: 極東証券, Kyokuto Securities, Kyokuto,\nブランド名: 申し訳ありませんが、極東証券の代表的なブランド名や製品名に関する具体的な情報はありません。"", ""申し訳ありませんが、「極東証券」（証券コード: 87060）に関する具体的な略称やブランド名についての情報は持ち合わせていません。一般的に、企業の略称やブランド名は公式な情報源や企業のウェブサイト、または業界内での通称として知られているものを参照する必要があります。公式な情報を確認することをお勧めします。"", ""会社名: 極東証券, 極東, 87060,  \nブランド名: 申し訳ありませんが、極東証券の特定のブランド名や製品名についての情報は持ち合わせていません。""]"
87070,８７０７０,岩井コスモホールディングス,金融（除く銀行）,岩井コスモ|IwaiCosmo|IwaiCosmo Holdings,なし|該当なし,"[""会社名: 岩井コスモ, 岩井コスモ証券, 岩井コスモHD, IwaiCosmo, IwaiCosmo Holdings  \nブランド名: なし"", ""会社名: 岩井コスモ, 岩井, コスモ, Iwai Cosmo, ICHD  \nブランド名: 該当なし"", ""会社名: 岩井コスモ, 岩井コスモ証券,\nブランド名: なし""]"
87080,８７０８０,アイザワ証券グループ,金融（除く銀行）,アイザワ証券|Aizawa Securities|Aizawa|Aizawa Group,アイザワネットトレード|アイザワファンド|アイザワ資産運用|アイザワリサーチ|アイザワプライベートバンク,"[""会社名: アイザワ証券, Aizawa Securities, Aizawa, アイザワ,\nブランド名: アイザワネットトレード, アイザワファンド, アイザワ資産運用, アイザワリサーチ, アイザワプライベートバンク"", ""会社名: アイザワ, Aizawa, Aizawa Securities, アイザワ証券, Aizawa Group  \nブランド名: アイザワ証券ネットトレード, Aizawa Direct, アイザワ証券投資信託, アイザワ証券株式, アイザワ証券FX"", ""会社名: アイザワ証券, アイザワ, AIZAWA,\nブランド名: なし""]"
87130,８７１３０,フィデアホールディングス,銀行,フィデア|Fidea Holdings|FH,きらやか銀行|荘内銀行|きらやかダイレクト|荘内ダイレクト|フィデアカード,"[""会社名: フィデア, Fidea Holdings, フィデアHD, フィデアホールディングス,\nブランド名: きらやか銀行, 荘内銀行, きらやかダイレクト, 荘内ダイレクト, フィデアカード"", ""申し訳ありませんが、「フィデアホールディングス」（証券コード: 87130）に関する具体的な略称やブランド名の情報は私のデータベースには含まれていません。一般的に、企業の略称やブランド名は公式な情報や市場での認知度に基づいて変わることがありますので、公式な資料や市場の情報を確認することをお勧めします。"", ""会社名: フィデア, フィデアHD, FH, フィデアホ, フィデアホール,\nブランド名: なし""]"
87140,８７１４０,池田泉州ホールディングス,銀行,池田泉州HD|ISHD,いけしん|いけだしんしゅう|いけだ,"[""申し訳ありませんが、「池田泉州ホールディングス」に関する具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、金融ニュースなどで確認することができます。"", ""申し訳ありませんが、「池田泉州ホールディングス」（証券コード: 87140）に関する具体的な略称やブランド名の情報は私のデータベースには含まれていません。一般的には、企業の略称やブランド名は公式ウェブサイトや金融情報サイトで確認することができます。"", ""会社名: 池田泉州HD, 池田泉州, ISHD, \nブランド名: いけしん, いけだしんしゅう, いけだ, しんしゅう, いけしんバンク""]"
87150,８７１５０,アニコム　ホールディングス,金融（除く銀行）,アニコム|Anicom Holdings|Anicom,どうぶつ健保|anifull|anicom Pafe|anicom Pet|anicom Insurance,"[""会社名: アニコム, アニコムHD, Anicom Holdings, アニコムホールディングス,\nブランド名: どうぶつ健保, anifull, anicom Pafe, anicom Pet, anicom Insurance"", ""会社名: アニコム, アニコムHD, アニコムホールディングス, Anicom,\nブランド名: どうぶつ健保, anifull, Anicom Pafe, Anicom Pet, Anicom Insurance"", ""会社名: アニコム, アニコムHD, アニコムホールディングス,  \nブランド名: どうぶつ健保, anifull,anicom pafe,anicom concierge,anicom pet care""]"
87250,８７２５０,ＭＳ＆ＡＤインシュアランスグループホールディングス,金融（除く銀行）,MS&AD|MS&AD Insurance Group|ＭＳ＆ＡＤインシュアランスグループ,三井住友海上|あいおいニッセイ同和損保|Mitsui Sumitomo Insurance|Aioi Nissay Dowa Insurance|MSI Aioi Life,"[""会社名: MS&AD, MS&ADインシュアランス, MS&ADホールディングス, MS&AD Insurance Group, MS&AD Holdings  \nブランド名: 三井住友海上, あいおいニッセイ同和損保, Mitsui Sumitomo Insurance, Aioi Nissay Dowa Insurance, MSI Aioi Life"", ""会社名: MS&AD, MS&ADインシュアランス, MS&ADホールディングス, MS&ADグループ, MS&AD Insurance Group\nブランド名: 三井住友海上, あいおいニッセイ同和損保, 三井ダイレクト損保, Mitsui Sumitomo Insurance, Aioi Nissay Dowa Insurance"", ""会社名: MS&AD, MS&ADインシュアランス, MS&ADホールディングス, MS&ADグループ, 8725,\nブランド名: 三井住友海上, あいおいニッセイ同和損保, Mitsui Sumitomo Insurance, Aioi Nissay Dowa Insurance, InterRisk Research Institute & Consulting""]"
87390,８７３９０,スパークス・グループ,金融（除く銀行）,スパークス|SPARX|SPARX Group|スパークスAM|スパークス・,スパークス・アセット・マネジメント|スパークス・インベストメント|スパークス・グリーン・エナジー&テクノロジー|スパークス・ジャパン・スモール・キャップ|スパークス・アジア・パシフィック・エクイティ,"[""会社名: スパークス, スパークス・グループ, SPARX,\nブランド名: スパークス・アセット・マネジメント, スパークス・グリーン・エナジー&テクノロジー, スパークス・ジャパン・スモール・キャップ, スパークス・アジア・パシフィック・エクイティ, スパークス・ジャパン・エクイティ"", ""会社名: スパークス, スパークス・グループ, SPARX, SPARX Group, スパークスAM  \nブランド名: スパークス・ジャパン・ファンド, スパークス・グリーン・エナジー&テクノロジー・ファンド, スパークス・アジア・ファンド, スパークス・インベストメント, スパークス・グローバル・ファンド"", ""会社名: スパークス, スパークス・グループ, SPARX, SPARX Group, 8739,\nブランド名: スパークス・アセット・マネジメント, SPARX Asset Management, スパークス・グリーンエナジー＆テクノロジー, SPARX Green Energy & Technology, スパークス・インベストメント, SPARX Investment""]"
87500,８７５００,第一生命ホールディングス,金融（除く銀行）,第一生命|DAI-ICHI|Dai-ichi Life|8750|Dai-ichi,じぶんの積立|U-29|みらいのカタチ|Bright Way|Neo First Life,"[""会社名: 第一生命, Dai-ichi Life, Dai-ichi, DAI-ICHI, 8750,\nブランド名: じぶんの積立, U-29, みらいのカタチ, Bright Way, Neo First Life"", ""会社名: 第一生命, Dai-ichi Life, DAI-ICHI, 8750, Dai-ichi Holdings  \nブランド名: じぶんの積立, U-29, みらいのカタチ, Bright Way, Neo First Life"", ""会社名: 第一生命, 第一生命HD, DAI-ICHI, DAI-ICHI LIFE, DAI-ICHI HOLDINGS,\nブランド名: ジブラルタ生命, ネオファースト生命, 第一フロンティア生命, かんぽ生命, みらい創造プロジェクト""]"
87660,８７６６０,東京海上ホールディングス,金融（除く銀行）,東京海上|TMNF|Tokio Marine|Tokio Marine Holdings,超保険|トータルアシスト|東京海上日動|Super Insurance|Nisshin Fire,"[""会社名: 東京海上, TMNF, Tokio Marine, 東京海上HD, Tokio Marine Holdings  \nブランド名: 東京海上日動, Super Insurance, Nisshin Fire, E.design Insurance, Hoken Minna No Madoguchi"", ""会社名: 東海, TMNF, 東京海上, Tokio Marine, TMHD  \nブランド名: 超保険, トータルアシスト, NEXt, Super Business Insurance, CyberEdge"", ""会社名: 東京海上, TMNF, 東京海上HD, 東京海上グループ, 東京海上日動,\nブランド名: 超保険, トータルアシスト, ちょいのり保険, ちょいのり, ちょいのりワイド""]"
87710,８７７１０,イー・ギャランティ,金融（除く銀行）,イーギャラ|eGuarantee|イーギャランティ|イーギャラ社|EG,eGuaranteeサービス|eGファクタリング|eG保証サービス|eG信用保証|eGリスク管理,"[""会社名: イーギャラ, eGuarantee, イーギャランティ,\nブランド名: eGuaranteeサービス, eGファクタリング, eG保証サービス, eG信用保証, eGリスク管理"", ""会社名: イーギャラ, eGuarantee, イーギャランティ,\nブランド名: eGuaranteeサービス, eG保証サービス, eGファクタリング, eG信用保証, eGリスク管理"", ""会社名: イーギャラ, イーギャラ社, EG, イーG, イーガラ,\nブランド名: あんしん保証, 取引保証, 売掛保証, 企業保証, 信用保証,""]"
87930,８７９３０,ＮＥＣキャピタルソリューション,金融（除く銀行）,NECキャピタル|NECキャピタルソリューションズ|NECキャピ|NEC Capital Solutions|NEC Capital,...|Biz-Assist|Biz-Assist Neo|Biz-Assist Light|Biz-Assist Lease,"[""会社名: NECキャピタル, NECキャピタルソリューションズ, NEC Capital Solutions, NEC Capital, NECキャピ\nブランド名: ..."", ""会社名: NECキャピ, NECキャピタル, NECキャピタルソリューションズ, NEC Capital Solutions, NEC CS  \nブランド名: Biz-Assist, Biz-Assist Neo, Biz-Assist Light, Biz-Assist Lease, Biz-Assist Finance"", ""会社名: NECキャピタル, NECキャピ, NECキャピタルソリューションズ, NECキャピタルソリューション株式会社, NECキャピタルソリューションズ株式会社  \nブランド名: 特定のブランド名や製品名は一般的に公開されていない可能性があります。""]"
87950,８７９５０,Ｔ＆Ｄホールディングス,金融（除く銀行）,T&D|T&D Holdings|8795|Ｔ＆Ｄ,太陽生命|大同生命|T&Dフィナンシャル生命|Pet & Family|T&Dアセットマネジメント,"[""会社名: T&D, T&Dホールディングス, T&D Holdings, T&D HD,\nブランド名: 太陽生命, 大同生命, T&Dフィナンシャル生命, Pet & Family, T&Dアセットマネジメント"", ""会社名: T&D, T&Dホールディングス, T&D Holdings, 8795, T&D HD  \nブランド名: 太陽生命, 大同生命, T&Dフィナンシャル生命"", ""会社名: T&D, T&DHD, T&Dホールディングス,\nブランド名: Taiyo Life, Daido Life, T&D Financial Life, Pet & Family Insurance, T&D Asset Management""]"
87980,８７９８０,アドバンスクリエイト,金融（除く銀行）,アドクリ|AC|Advance Create|アドバンス|クリエイト,保険市場|保険クリニック|保険市場 for business|保険市場レディース|保険市場キッズ,"[""会社名: アドクリ, Advance Create, AC,\nブランド名: 保険市場, 保険市場 for business, 保険市場レディース, 保険市場キッズ, 保険市場シニア"", ""会社名: アドクリ, アドバンス, クリエイト, AC, Advance Create  \nブランド名: 保険市場, 保険クリニック, 保険コネクト"", ""会社名: アドクリ, AC, アドバンス, クリエイト, 87980,\nブランド名: 保険市場, みんなの保険アドバイザー, 保険クリニック, 保険ナビ, 保険プランナー""]"
88010,８８０１０,三井不動産,不動産,三井不|Mitsui Fudosan|MF|Mitsui Real Estate|三井,LaLaport|Mitsui Outlet Park|三井アウトレットパーク|ららぽーと|三井ガーデンホテルズ,"[""会社名: 三井不, Mitsui Fudosan, Mitsui Real Estate, MF, 三井不動産グループ  \nブランド名: 三井アウトレットパーク, ららぽーと, 三井ガーデンホテルズ, 日本橋三井タワー, 三井ショッピングパーク"", ""会社名: 三井不, Mitsui Fudosan, MF, Mitsui Real Estate, 三井不動産,\nブランド名: LaLaport, Mitsui Outlet Park, 三井ガーデンホテル, COREDO, MID都市開発,"", ""会社名: 三井不, 三井不動産, Mitsui Fudosan, MF, 8801,\nブランド名: LaLaport, Mitsui Outlet Park, Tokyo Midtown, Mitsui Garden Hotels, Mitsui Shopping Park,""]"
88020,８８０２０,三菱地所,不動産,Mitsubishi Estate|MEC|三菱|三菱地所グループ,丸の内|ザ・パークハウス|ザ・パークレジデンス|ザ・パークタワー|赤坂インターシティ,"[""会社名: 三菱地所, Mitsubishi Estate, MEC  \nブランド名: 丸の内, 赤坂インターシティ, 横浜ランドマークタワー, サンシャインシティ, ロイヤルパークホテルズ"", ""会社名: 三菱地所, 三菱, Mitsubishi Estate, MEC,\nブランド名: ザ・パークハウス, ザ・パークワン, ザ・パークレジデンス, ザ・パークホームズ, ザ・パークタワー"", ""会社名: 三菱地所, 三菱地所グループ, 三菱地所株式会社, 三菱地所REIT, 三菱地所リアルエステートサービス,\nブランド名: 丸の内, パークハウス, ザ・パークハウス, ザ・パークタワー, ザ・パークレジデンス""]"
88030,８８０３０,平和不動産,不動産,Heiwa Real Estate|HRE|平和|HEIWA,賃貸事業|開発事業|投資事業|管理事業,"[""会社名: 平和不動産, Heiwa Real Estate, HRE,\nブランド名: 不動産事業, 賃貸事業, 開発事業, 投資事業, 管理事業"", ""申し訳ありませんが、「平和不動産」（証券コード: 88030）に関する具体的な略称やブランド名の情報は私のデータベースには含まれていません。一般的に企業の略称やブランド名は、公式な情報源や業界内での使用に基づいています。公式な情報や業界のトレンドを確認することをお勧めします。"", ""会社名: 平和不動産, 平和, HEIWA, 88030,\nブランド名: ありません""]"
88040,８８０４０,東京建物,不動産,Tokyo Tatemono|Tatemono|東建|TTK,なし|Brillia|Brillia Towers|Brillia ist|Brillia City,"[""会社名: 東京建物, Tokyo Tatemono, Tatemono,\nブランド名: Brillia, Brillia Towers, Brillia ist, Brillia City, Brillia Mare"", ""会社名: 東建, Tokyo Tatemono, TTK,\nブランド名: Brillia, Brillia ist, Brillia Towers, Brillia City, Brillia ist Tower"", ""会社名: 東建, 東京建物, Tatemono, TTK, TKB,\nブランド名: Brillia, なし, なし, なし, なし""]"
88180,８８１８０,京阪神ビルディング,不動産,京阪神ビル|京阪神|Keihanshin Building|KHB,,"[""会社名: 京阪神ビル, 京阪神ビルディング, Keihanshin Building,\nブランド名:"", ""会社名: 京阪神ビル, 京阪神, KHB, 京阪神ビルディング,\nブランド名: ありません"", ""会社名: 京阪神ビル, 京阪神, KBC,\nブランド名: ありません""]"
88300,８８３００,住友不動産,不動産,住友不|Sumitomo Realty|Sumitomo Realty & Development|SRD|住友,シティタワー|シティハウス|グランドヒルズ|シティテラス|ガーデンヒルズ,"[""会社名: 住友不動産, Sumitomo Realty & Development, 住友不, SRD, 住友RD  \nブランド名: シティタワー, シティハウス, グランドヒルズ, ガーデンヒルズ, シティテラス"", ""会社名: 住友不, Sumitomo Realty, 住友不動産,\nブランド名: シティタワー, グランドヒルズ, シティハウス, シティテラス, シティタワーズ"", ""会社名: 住友不, 住不, Sumitomo Realty, SR, 8830,\nブランド名: シティタワー, グランドヒルズ, シティハウス, シティテラス, スカイガーデン""]"
88410,８８４１０,テーオーシー,不動産,TOC|TOC Co.|Ltd.|テーオーシー株式会社,,"[""申し訳ありませんが、「テーオーシー」（証券コード: 88410）についての具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、または金融ニュースなどで確認することができます。"", ""申し訳ありませんが、テーオーシー（証券コード: 88410）についての具体的な略称やブランド名の情報は持ち合わせていません。一般的に、企業の略称やブランド名は公式のウェブサイトやプレスリリース、または業界の専門メディアで確認することができます。"", ""会社名: TOC, テーオーシー, TOC Co., Ltd., テーオーシー株式会社, 88410,\nブランド名: ありません。""]"
88480,８８４８０,レオパレス２１,不動産,レオパレス|レオパレス21|Leopalace21|Leopalace|レオパ,レオパレスリゾート|レオパレス21|レオパレス21アパートメント,"[""会社名: レオパレス, レオパレス21, Leopalace21, Leopalace,\nブランド名: レオパレス21アパートメント, レオパレスリゾート, レオパレスセンター, レオパレスホテル, レオパレスパートナーズ"", ""会社名: レオパレス, レオパ, Leopalace21, Leopalace, LP21  \nブランド名: レオパレス21, Leopalace21 Apartments, Leopalace Resort, Leopalace Hotels, Leopalace Partners"", ""会社名: レオパレス, レオパ, LP21, レオパレス21, レオ,\nブランド名: レオパレス21, あぱマン, レオネット, レオパレスリゾート, レオパレスセンター""]"
88500,８８５００,スターツコーポレーション,不動産,スターツ|Starts Corporation|スターツコーポ,ピタットハウス|スターツホテル|スターツ出版|センチュリー21|スターツアメニティーサービス,"[""会社名: スターツ, Starts Corporation, スターツコーポレーション,\nブランド名: ピタットハウス, センチュリー21, スターツホテル, スターツ出版, スターツアメニティーサービス"", ""会社名: スターツ, スターツコーポ, Starts Corporation, スターツグループ, スターツ社  \nブランド名: ピタットハウス, スターツ出版, スターツホテル, スターツツーリスト, スターツデベロップメント"", ""会社名: スターツ, スターツコーポ, スターツCorp,\nブランド名: ピタットハウス, センチュリー21, スターツホテル, スターツ出版, スターツアメニティサービス""]"
88600,８８６００,フジ住宅,不動産,FUJI|フジ|8860,フジホーム|フジタウン|フジヴィラ,"[""申し訳ありませんが、「フジ住宅」（証券コード: 88600）に関する具体的な略称やブランド名の情報は持っていません。一般的に、企業の略称やブランド名は公式ウェブサイトやプレスリリースで確認できることが多いです。公式な情報源を参照することをお勧めします。"", ""会社名: フジ住宅, FUJI, フジ,\nブランド名: フジパレス, フジホーム, フジタウン, フジヴィラ, フジガーデン"", ""会社名: フジ住宅, FUJI, フジ, 8860,\nブランド名: すまいのフジ, フジホーム, フジタウン, フジマンション, フジヴィラ""]"
88640,８８６４０,空港施設,不動産,Kuko Shisetsu|Airport Facilities Co.|Ltd.|KASCO,,"[""会社名: 空港施設, Kuko Shisetsu, Airport Facilities Co., Ltd.,\nブランド名:"", ""申し訳ありませんが、「空港施設」（証券コード: 88640）に関する具体的な略称やブランド名についての情報は持ち合わせていません。一般的に、企業の略称やブランド名は公式な情報源や企業のウェブサイトで確認することができます。"", ""会社名: 空港施設, KASCO, Kuko Shisetsu,\nブランド名: ありません。""]"
88690,８８６９０,明和地所,不動産,明和|MEIWA,パークホームズ|パークタワー|パークコート,"[""申し訳ありませんが、「明和地所」についての具体的な略称やブランド名の情報は私のデータベースには含まれていないようです。一般的には、企業の略称やブランド名は公式ウェブサイトや金融ニュース、企業のプレスリリースなどで確認することができます。"", ""申し訳ありませんが、「明和地所」（証券コード: 88690）についての具体的な略称やブランド名の情報は、私のデータベースには含まれていません。一般的に企業の略称やブランド名は、公式な情報源や企業のウェブサイト、またはSNS上での使用例を確認することで得られることが多いです。具体的な情報をお求めの場合は、これらの情報源を参照することをお勧めします。"", ""会社名: 明和地所, 明和, MEIWA,\nブランド名: パークホームズ, パークタワー, パークコート, パークシティ, パークハウス""]"
88710,８８７１０,ゴールドクレスト,不動産,GC|Goldcrest|ゴルクレ,ゴールドクレストタワー|ゴールドクレストレジデンス|ゴールドクレストマンション|ゴールドクレストヴィラ|ゴールドクレストガーデン,"[""会社名: ゴールドクレスト, GC, Goldcrest,\nブランド名: ゴールドクレストマンション, ゴールドクレストタワー, ゴールドクレストレジデンス, ゴールドクレストヴィラ, ゴールドクレストガーデン"", ""会社名: ゴルクレ, GC,\nブランド名: ゴールドクレストタワー, ゴールドクレストレジデンス, クレストシティ, クレストプライムレジデンス, クレストフォルム"", ""申し訳ありませんが、「ゴールドクレスト」（証券コード: 88710）に関する具体的な略称やニックネーム、ブランド名、製品名についての情報は持ち合わせていません。一般的に企業名がそのまま使われることが多いですが、特定の略称やニックネームがある場合は、金融ニュースや業界内での使用例を参照する必要があります。""]"
88760,８８７６０,リログループ,情報通信・サービスその他,リロ|Relo Group|Relo,リロクラブ|リロケーションジャパン,"[""申し訳ありませんが、「リログループ」（証券コード: 88760）についての具体的な略称やブランド名のリストを提供することはできません。ただし、一般的に企業の略称やブランド名は、企業の公式ウェブサイトや金融ニュース、投資家向け資料などで確認することができます。"", ""申し訳ありませんが、「リログループ」（証券コード: 88760）についての具体的な略称やブランド名のリストを提供することはできません。リログループは日本の企業であり、SNSやトレーダー間での通称やブランド名についての情報は、私のトレーニングデータには含まれていない可能性があります。一般的には、企業の公式ウェブサイトや投資家向けの資料で確認することができます。"", ""会社名: リロ, リログループ, Relo Group, リロホールディングス, Relo,\nブランド名: リロクラブ, リロケーションジャパン, リロエステート, リロバケーション, リロエージェント""]"
88770,８８７７０,エスリード,不動産,Eslead|ESLD|エスリ,エスリードマンション|エスリードレジデンス|エスリードタワー|エスリードガーデン|エスリードシティ,"[""会社名: エスリード, Eslead,\nブランド名: エスリードマンション, エスリードレジデンス, エスリードタワー, エスリードガーデン, エスリードシティ"", ""会社名: エスリード, Eslead, ESLD, エスリ,\nブランド名: エスリードマンション, エスリードタワー, エスリードレジデンス, エスリードガーデン, エスリードパーク"", ""会社名: エスリード,  \nブランド名: 申し訳ありませんが、エスリードに関連する具体的なブランド名や製品名の情報は持っていません。""]"
88810,８８８１０,日神グループホールディングス,不動産,日神グループ|Nisshin Group|Nisshin Holdings,日神パレステージ|日神レジデンス|日神デュオステージ|日神アーバンステージ|日神グランデュオ,"[""会社名: 日神グループ, 日神HD, Nisshin Group, Nisshin Holdings, Nisshin GHD  \nブランド名: 日神パレステージ, 日神デュオステージ, 日神アーバンステージ, 日神レジデンス, 日神グランデュオ"", ""会社名: 日神, 日神グループ, Nisshin Group, Nisshin Holdings, 日神HD  \nブランド名: 日神パレステージ, パレステージ, 日神レジデンス, レジデンスシリーズ, 日神アーバンプレイス"", ""会社名: 日神GHD, 日神グループ, 日神HD, 日神, NGHD,\nブランド名: プラウドシティ, プラウドタワー, プラウドシーズン, プラウドレジデンス, プラウドフラット,""]"
88920,８８９２０,日本エスコン,不動産,エスコン|ESCON|Nihon Escon|Escon Japan,エスコンタワー|エスコンガーデン|レジデンスエスコン|エスコンヒルズ,"[""会社名: 日本エスコン, ESCON, Nihon Escon, Escon Japan, エスコン\nブランド名: レジデンスエスコン, エスコンヒルズ, エスコンタワー, エスコンガーデン, エスコンプラザ"", ""会社名: 日本エスコン, エスコン,\nブランド名: エスコンシティ, エスコンタワー, エスコンガーデン, エスコンヴィレッジ, エスコンプラザ"", ""会社名: エスコン, ESCON, 日本エスコン,\nブランド名: エスコンフィールド, エスコンタワー, エスコンレジデンス, エスコンガーデン, エスコンプラザ""]"
88970,８８９７０,ＭＩＲＡＲＴＨホールディングス,不動産,ＭＩＲＡＲＴＨ,,"[""申し訳ありませんが、「ＭＩＲＡＲＴＨホールディングス」（証券コード: 88970）に関する具体的な略称やブランド名の情報は手元にありません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、または金融ニュースなどで確認することができます。"", ""申し訳ありませんが、「ＭＩＲＡＲＴＨホールディングス」（証券コード: 88970）についての具体的な略称やブランド名の情報は持ち合わせていません。一般的に、企業の略称やブランド名は公式ウェブサイトやプレスリリース、または業界内での通称から得られることが多いです。公式な情報源を確認することをお勧めします。"", ""申し訳ありませんが、「ＭＩＲＡＲＴＨホールディングス」に関する具体的な略称やブランド名、製品名についての情報は持っていません。一般的に、企業の略称やブランド名は公式の発表や業界の慣習によって異なるため、正確な情報を得るには公式のリリースや信頼できるニュースソースを参照することをお勧めします。""]"
