ticker,ticker_fullwidth,company_name,variants
81290,８１２９０,東邦ホールディングス,"申し訳ありませんが、「東邦ホールディングス」（証券コード: 81290）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。ただし、一般的に企業の略称やニックネームは以下のような形式で使われることがあります：

東邦HD / 東邦 / 81290 / 東邦ホールディングス / THHD

製品名やブランド名については、具体的な情報が必要ですので、公式"
81300,８１３００,サンゲツ,サンゲツ / 81300 / SGT / リアテック / ファイン / エクセレクト / リザーブ / フェイス / ストリングス / アクセント
81310,８１３１０,ミツウロコグループホールディングス,ミツウロコグループホールディングス / 81310 / ミツウロコ / ミツウロコHD / ミツウロコグループ / ミツウロコエナジー / ミツウロコフード / ミツウロコプロダクツ / ミツウロコソーラー / ミツウロコガス
81320,８１３２０,シナネンホールディングス,シナネンホールディングス / 8132 / シナネン / シナネンエナジー / シナネンガス / シナネンオイル / シナネン電力 / シナネンエコロジー / シナネン物流 / シナネンリース
81330,８１３３０,伊藤忠エネクス,伊藤忠エネクス / 81330 / エネクス / ENEX / 伊藤忠 / エネクスでんき / エネクスガス / エネクスオイル / エネクスカーライフ / エネクスソーラー
81360,８１３６０,サンリオ,サンリオ / 81360 / ハローキティ / マイメロディ / リトルツインスターズ / シナモロール / ポムポムプリン / ぐでたま / キキララ / サンリオピューロランド
81370,８１３７０,サンワテクノス,サンワテクノス / 81370 / サンワ / テクノス / サンワテクノス株式会社 / SANWA / SANWA TECHNOS / サンワテクノスグループ / サンワテクノス製品 / サンワテクノスブランド
81410,８１４１０,新光商事,申し訳ありませんが、「新光商事」（証券コード: 81410）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持ち合わせていません。一般的に企業の略称やニックネームは、業界や投資家の間で自然発生的に使われることが多く、公式に定められているわけではないことが多いです。製品やブランド名についても、特定の情報がない場合があります。具体的
81420,８１４２０,トーホー,申し訳ありませんが、「トーホー」（証券コード: 81420）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。ただし、一般的に企業名や証券コードをそのまま略称として使用することが多いです。具体的な情報については、公式ウェブサイトや金融ニュース、SNSなどで確認することをお勧めします。
81500,８１５００,三信電気,申し訳ありませんが、「三信電気」（証券コード: 81500）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持っていません。一般的には、会社名や証券コードそのものが略称として使われることが多いです。具体的な製品名やブランド名については、公式ウェブサイトやプレスリリースなどを参照することをお勧めします。
81510,８１５１０,東陽テクニカ,東陽テクニカ / 81510 / TOYO / TOYO Corporation / 東陽 / 東陽テク / 東陽技研 / 東陽製品 / TOYOブランド / TOYOテクニカ
81530,８１５３０,モスフードサービス,モスフードサービス / 81530 / モスバーガー / モス / モスチキン / モスライスバーガー / モスシェイク / モスサラダ / モスドリンク / モスカフェ
81540,８１５４０,加賀電子,加賀電子 / 81540 / 加賀 / KAGA / KAGA ELECTRONICS / KAGA FEI / KAGA SOLUTION / KAGA COMPONENTS / KAGA DEVICES / KAGA SYSTEM
81570,８１５７０,都築電気,申し訳ありませんが、「都築電気」（証券コード: 81570）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持ち合わせていません。一般的な情報として、企業名や証券コードがそのまま使われることが多いですが、具体的な略称や製品名については公式の情報源や金融ニュース、SNSなどで確認することをお勧めします。
81580,８１５８０,ソーダニッカ,申し訳ありませんが、「ソーダニッカ」（証券コード: 81580）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は私のデータベースには含まれていません。一般的には、企業名や証券コードがそのまま使われることが多いですが、詳細な情報は公式ウェブサイトや金融ニュース、SNSなどで確認することをお勧めします。
81590,８１５９０,立花エレテック,立花エレテック / 81590 / 立花 / エレテック / 立花電機 / ELEC / 立花エレ / TET / 立花テクノ / ELECブランド
81600,８１６００,木曽路,"申し訳ありませんが、「木曽路」（証券コード: 81600）に関連する略称、ニックネーム、製品名やブランド名についての具体的な情報は持っていません。ただし、一般的に企業名や証券コードがそのまま略称として使われることが多いです。以下は一般的な例です：

木曽路 / 81600

具体的な製品名やブランド名については、公式ウェブサイトや関連するニュースソースを確認することをお"
81630,８１６３０,ＳＲＳホールディングス,ＳＲＳホールディングス / 81630 / 和食さと / すし半 / かごの屋 / あいそ家 / 夫婦善哉 / さとしゃぶ / さとすき / さとカフェ
81650,８１６５０,千趣会,千趣会 / 81650 / ベルメゾン / Belle Maison / 千趣会通販 / 千趣会ベルメゾン / ベルメゾンネット / 千趣会カタログ / 千趣会ギフト / 千趣会マンスリークラブ
81670,８１６７０,リテールパートナーズ,リテールパートナーズ / 81670 / マルキョウ / サンリブ / サンク / リテパ / リテール / リテールP / リテールパートナーズグループ / リテールパートナーズホールディングス
81730,８１７３０,上新電機,上新電機 / ジョーシン / Joshin / 81730 / Joshinオリジナル / Joshin web / Joshinカード / Joshinポイント / Joshinアウトレット / Joshinキッズランド
81740,８１７４０,日本瓦斯,日本瓦斯 / 81740 / ニチガス / ガスワン / Gas One / ガスワンショップ / ガスワンカード / ガスワンポイント / ガスワンアプリ / ガスワンリース
81790,８１７９０,ロイヤルホールディングス,ロイヤルホールディングス / 81790 / ロイヤルホスト / 天丼てんや / シズラー / ロイヤルデリ / ロイヤルコーヒーショップ / ロイヤルパークホテル / ロイヤルガーデンカフェ / ロイヤル空港ラウンジ / ロイヤルホールディングス株式会社
81850,８１８５０,チヨダ,チヨダ / 81850 / 東京靴流通センター / セダークレスト / ハイドロテック / フィンコンフォート / シュープラザ / SPORTH / ASBee / クロックスショップ
81940,８１９４０,ライフコーポレーション,ライフコーポレーション / ライフ / LIFE / 8194 / ライフスーパー / ライフストア / ライフカード / ライフポイント / ライフアプリ / ライフネット
82000,８２０００,リンガーハット,リンガーハット / 82000 / 長崎ちゃんぽん / ぎょうざ / 皿うどん / リンガー / Ringer Hut / Nagasaki Champon / Ringer / リンガーハットグループ
82030,８２０３０,ＭｒＭａｘＨＤ,申し訳ありませんが、「ＭｒＭａｘＨＤ」（証券コード: 82030）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は私のデータベースには含まれていません。一般的には、企業名や証券コードがそのまま使われることが多いですが、詳細な情報は公式ウェブサイトや金融ニュース、SNSなどで確認することをお勧めします。
82140,８２１４０,ＡＯＫＩホールディングス,AOKI / AOKIホールディングス / 82140 / ORIHICA / アニヴェルセル / カラオケ館 / 快活CLUB / ブルックスブラザーズ / コムサメン / ジョイフル本田
82170,８２１７０,オークワ,申し訳ありませんが、「オークワ」（証券コード: 82170）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持ち合わせていません。一般的に企業の略称やニックネームは、SNSや金融ニュースでの使用状況によって変わることが多いため、最新の情報を確認するには、関連するSNSやニュースサイトを直接ご覧になることをお勧めします。
82180,８２１８０,コメリ,コメリ / 82180 / アテーナ / ハード＆グリーン / パワー / コメリカード / コメリプロ / コメリホームセンター / コメリリフォーム / コメリオンラインショップ
82190,８２１９０,青山商事,青山商事 / 82190 / 洋服の青山 / AOYAMA / THE SUIT COMPANY / WHITE THE SUIT COMPANY / UNIVERSAL LANGUAGE / キャラジャ / NEXT BLUE / 青山カード
82270,８２２７０,しまむら,しまむら / 8227 / ファッションセンターしまむら / バースデイ / アベイル / シャンブル / ディバロ / プチプラ / しまコレ / しまパト
82330,８２３３０,高島屋,高島屋 / 82330 / タカシマヤ / Takashimaya / タカシマヤカード / タカシマヤオンラインストア / タカシマヤタイムズスクエア / タカシマヤフードメゾン / タカシマヤローズサークル / タカシマヤスタイル
82370,８２３７０,松屋,松屋 / 82370 / 銀座松屋 / 松屋銀座 / Matsuya / Ginza Matsuya / 銀座本店 / Matsuya Ginza / 銀座デパート / 松屋デパート
82420,８２４２０,エイチ・ツー・オー　リテイリング,エイチ・ツー・オー リテイリング / H2Oリテイリング / 阪急阪神百貨店 / 阪急百貨店 / 阪神百貨店 / 阪急オアシス / イズミヤ / 阪急キッチンエール / デイリーマート / 82420
82440,８２４４０,近鉄百貨店,近鉄百貨店 / 82440 / 近鉄 / Kintetsu / あべのハルカス近鉄本店 / 近鉄パッセ / 近鉄百貨店ネットショップ / 近鉄友の会 / 近鉄百貨店ギフトカード / 近鉄百貨店ポイントカード
82520,８２５２０,丸井グループ,丸井グループ / 8252 / マルイ / OIOI / エポスカード / マルイウェブチャネル / マルイファミリー / エポス / マルコとマルオの7日間 / マルイシティ
82530,８２５３０,クレディセゾン,クレディセゾン / 8253 / セゾンカード / セゾンポイント / セゾンアメックス / セゾンゴールド / セゾンプラチナ / セゾンブルー / セゾンパール / セゾンデジタル
82550,８２５５０,アクシアル　リテイリング,申し訳ありませんが、「アクシアル リテイリング」（証券コード: 82550）に関する具体的な略称、ニックネーム、製品名やブランド名のリストは私のデータベースには含まれていません。一般的に、企業の略称やニックネームはSNSや金融ニュースで独自に作られることが多いため、特定の情報源を参照する必要があります。もし具体的な情報が必要であれば、金融ニュースサイトやSNSでの
82670,８２６７０,イオン,イオン / 8267 / イオンモール / イオンカード / イオン銀行 / イオンスタイル / マックスバリュ / ミニストップ / トップバリュ / グルメシティ
82730,８２７３０,イズミ,イズミ / 82730 / ゆめタウン / ゆめマート / ゆめカード / ゆめタウンアプリ / ゆめオンライン / ゆめタウンデジタルチラシ / ゆめタウンポイント / ゆめタウンセール
82750,８２７５０,フォーバル,申し訳ありませんが、「フォーバル」（証券コード: 82750）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。金融ニュースやSNSでの通称やブランド名は、一般的に公開されている情報や企業の公式発表に依存します。最新の情報は、企業の公式ウェブサイトや金融ニュースサイト、SNSなどで確認することをお勧めします。
82760,８２７６０,平和堂,申し訳ありませんが、「平和堂」（証券コード: 82760）に関する具体的な略称、ニックネーム、製品名やブランド名のリストを提供することはできません。ただし、一般的に企業の略称やニックネームは、会社名そのものやその一部、または証券コードが使われることが多いです。製品やブランド名については、企業の公式ウェブサイトやプレスリリースなどで確認することをお勧めします。
82780,８２７８０,フジ,フジ / 82780 / フジグループ / フジスーパー / フジネットスーパー / フジカード / フジポイント / フジウォレット / フジアプリ / フジデリカ
82790,８２７９０,ヤオコー,ヤオコー / 8279 / ヤオコーマート / ヤオコーカード / ヤオコーアプリ / ヤオコーキッチン / ヤオコーレシピ / ヤオコーオリジナル / ヤオコーセレクション / ヤオコー食品
82810,８２８１０,ゼビオホールディングス,ゼビオホールディングス / 82810 / スーパースポーツゼビオ / ヴィクトリア / エルブレス / ゴルフパートナー / ゼビオアリーナ / ゼビオスポーツ / ゼビオオンラインストア / ゼビオカード
82820,８２８２０,ケーズホールディングス,ケーズデンキ / ケーズホールディングス / 82820 / K's / K's Holdings / ケーズ / K'sデンキ / ケーズHD / K'sホールディングス / ケーズ電機
82830,８２８３０,ＰＡＬＴＡＣ,申し訳ありませんが、「ＰＡＬＴＡＣ」（証券コード: 82830）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持っていません。一般的な情報として、企業名や証券コードがそのまま使われることが多いですが、特定の略称やニックネームがある場合は、金融ニュースやSNSでの使用状況を直接確認することをお勧めします。
82850,８２８５０,三谷産業,申し訳ありませんが、「三谷産業」（証券コード: 82850）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。一般的に企業の略称やニックネームは、業界や地域、SNSのコミュニティによって異なる場合があります。具体的な情報を得るには、金融ニュースサイトやSNSでの検索をお勧めします。
83040,８３０４０,あおぞら銀行,あおぞら銀行 / 83040 / AOZORA / あおぞらダイレクト / あおぞらネットバンク / あおぞらカード / あおぞらローン / あおぞら投信 / あおぞら証券 / あおぞらプライベートバンク
83060,８３０６０,三菱ＵＦＪフィナンシャル・グループ,MUFG / 三菱UFJ / 三菱UFJ銀行 / 三菱UFJ信託銀行 / 三菱UFJモルガン・スタンレー証券 / 三菱UFJニコス / 三菱UFJリース / 三菱UFJキャピタル / 83060 / 三菱UFJフィナンシャル・グループ
83080,８３０８０,りそなホールディングス,りそなホールディングス / 83080 / りそな銀行 / 埼玉りそな銀行 / 近畿大阪銀行 / りそなグループ / りそなカード / りそなポイント / りそなアプリ / りそなネットバンキング
83090,８３０９０,三井住友トラストグループ,三井住友トラストグループ / SMTB / 三井住友信託銀行 / 住友信託 / Mitsui Trust / Sumitomo Trust / 83090 / 三井住友トラスト・ホールディングス / みずほ信託 / 住信
83160,８３１６０,三井住友フィナンシャルグループ,三井住友フィナンシャルグループ / SMFG / 三井住友FG / 三井住友 / 住友銀行 / SMBC / 三井住友銀行 / 8316 / SMBCグループ / SMBCファイナンス
83310,８３３１０,千葉銀行,千葉銀行 / 83310 / ちばぎん / ちば銀 / Chiba Bank / ちばぎんカード / ちばぎん住宅ローン / ちばぎんビジネスローン / ちばぎんアプリ / ちばぎんネットバンキング
83340,８３３４０,群馬銀行,群馬銀行 / 83340 / 群銀 / GUNMA BANK / ぐんぎん / GUNGIN / 群馬銀行アプリ / 群馬銀行カード / 群馬銀行ローン / 群馬銀行ネットバンキング
83360,８３３６０,武蔵野銀行,"申し訳ありませんが、具体的な略称やニックネーム、製品名やブランド名についての情報は持っていません。ただし、一般的に使われる可能性のあるものをいくつか挙げるとすれば：

武蔵野銀行 / 83360 / 武銀 / Musashino Bank / Musashino / むさしの / むさしの銀行 / Musashino Bk / 武蔵野BK / 武蔵野

これらは一般的な推測に基づ"
83370,８３３７０,千葉興業銀行,千葉興業銀行 / 83370 / 千葉興銀 / CKB / ちばこうぎん / ちば興銀 / Chiba Kogyo Bank / ちばぎん / 千葉銀行 / ちば興業
83380,８３３８０,筑波銀行,筑波銀行 / 83380 / 筑銀 / Tsukuba Bank / つくば銀行 / TKB / つくばフィナンシャルグループ / 筑波FG / つくば証券 / 筑波カード
83410,８３４１０,七十七銀行,七十七銀行 / 77銀行 / 七十七 / 83410 / 七十七フィナンシャルグループ / 七十七ダイレクト / 七十七カード / 七十七ローン / 七十七証券 / 七十七投信
83430,８３４３０,秋田銀行,秋田銀行 / 83430 / 秋銀 / Akita Bank / あきぎん / 秋田銀 / Akita Ginko / 秋田銀行アプリ / 秋田銀行カード / 秋田銀行ローン
83440,８３４４０,山形銀行,山形銀行 / 83440 / 山銀 / Yamagata Bank / やまぎん / Yamagata Ginko / 山形銀 / Yamagata Financial Group / 山形FG / 山形フィナンシャルグループ
83450,８３４５０,岩手銀行,岩手銀行 / 岩銀 / 83450 / 岩手銀 / Iwate Bank / いわぎん / Iwagin / 岩手銀行アプリ / 岩手銀行カード / 岩手銀行ローン
83460,８３４６０,東邦銀行,東邦銀行 / 83460 / 東邦銀 / TOHO / TOHO BANK / とうほう / とうほう銀行 / 東邦 / 東邦フィナンシャル / 東邦カード
83540,８３５４０,ふくおかフィナンシャルグループ,ふくおかフィナンシャルグループ / 83540 / FFG / 福銀 / 福岡銀行 / 熊本銀行 / 親和銀行 / ふくぎん / ふくおかFG / ふくおかフィナンシャル
83580,８３５８０,スルガ銀行,スルガ銀行 / 83580 / SURUGA Bank / スルガ / Suruga / スルガダイレクト / スルガVisaデビットカード / スルガ住宅ローン / スルガカードローン / スルガバンクアプリ
83590,８３５９０,八十二銀行,八十二銀行 / 8359 / 八十二 / 八十二銀 / Hachijuni Bank / Hachijuni / 八十二フィナンシャルグループ / 八十二証券 / 八十二キャピタル / 八十二リース
83600,８３６００,山梨中央銀行,申し訳ありませんが、山梨中央銀行に関する具体的な略称、ニックネーム、製品名やブランド名のリストを提供することはできません。ただし、一般的に金融機関の略称やニックネームは、会社名の一部や証券コードを基にしたものが多いです。例えば、「山梨中央銀行」の場合、「山梨中銀」や「83600」などが考えられます。具体的な製品やブランド名については、公式ウェブサイトや
83610,８３６１０,大垣共立銀行,大垣共立銀行 / OKB / 83610 / OKB大垣共立 / OKBグループ / OKBカード / OKBローン / OKBネットバンキング / OKBスマホアプリ / OKBポイントサービス
83620,８３６２０,福井銀行,福井銀行 / 8362 / 福銀 / Fukui Bank / 福井銀行アプリ / 福井銀行カード / 福井銀行ローン / 福井銀行ネットバンキング / 福井銀行ATM / 福井銀行投資信託
83640,８３６４０,清水銀行,申し訳ありませんが、「清水銀行」（証券コード: 83640）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持ち合わせていません。一般的に銀行の略称やニックネームは地域や利用者によって異なることが多いため、正確な情報を得るには公式な資料や地元の情報源を確認することをお勧めします。
83660,８３６６０,滋賀銀行,滋賀銀行 / 83660 / 滋銀 / Shiga Bank / しがぎん / しが銀行 / Shiga Ginko / しがバンク / 滋賀バンク / Shigagin
83670,８３６７０,南都銀行,南都銀行 / 83670 / 南都 / ナント / Nanto Bank / ナントカード / ナントダイレクト / ナントアプリ / ナントローン / ナント証券
83680,８３６８０,百五銀行,百五銀行 / 83680 / 百五 / HYPOS / 105BANK / 百五ダイレクト / 百五カード / 百五証券 / 百五リース / 百五ビジネスサポート
83700,８３７００,紀陽銀行,紀陽銀行 / 83700 / 紀陽 / Kiyo Bank / きようぎん / 紀陽フィナンシャルグループ / きようフィナンシャル / Kiyo Financial Group / きようバンク / 紀陽カード
83770,８３７７０,ほくほくフィナンシャルグループ,ほくほくフィナンシャルグループ / 83770 / ほくほくFG / 北陸銀行 / 北海道銀行 / ほくほく証券 / ほくほくカード / ほくほくローン / ほくほく投信 / ほくほく保険
83810,８３８１０,山陰合同銀行,山陰合同銀行 / ごうぎん / 山陰合銀 / さんいんごうぎん / 8381 / 山陰合同 / 合同銀行 / さんいん銀行 / さんいん合銀 / さんいん合同銀行
83860,８３８６０,百十四銀行,百十四銀行 / 114銀行 / 114銀 / 百十四 / 香川銀行 / 114フィナンシャルグループ / 114FG / 83860 / 114カード / 114ローン
83870,８３８７０,四国銀行,四国銀行 / 83870 / 四銀 / Shikoku Bank / しこぎん / 四国銀 / 四国銀行カード / 四国銀行アプリ / 四国銀行ローン / 四国銀行投資信託
83880,８３８８０,阿波銀行,阿波銀行 / 83880 / 阿波銀 / Awa Bank / Awa Gin / 阿波バンク / 阿波フィナンシャル / 阿波ファイナンス / 阿波グループ / 阿波金融
83920,８３９２０,大分銀行,大分銀行 / 83920 / 大銀 / Oita Bank / 大分銀 / 大分銀行カード / 大分銀行アプリ / 大分銀行ローン / 大分銀行ネットバンキング / 大分銀行ATM
83930,８３９３０,宮崎銀行,宮崎銀行 / 83930 / 宮銀 / Miyagin / みやぎん / みやざきぎんこう / Miyazaki Bank / 8393 / みやざきBK / みやざき銀行
83950,８３９５０,佐賀銀行,佐賀銀行 / 83950 / 佐銀 / SAGIN / 佐銀アプリ / 佐銀ネットバンキング / 佐銀カード / 佐銀ローン / 佐銀投資信託 / 佐銀ATM
83990,８３９９０,琉球銀行,琉銀 / 琉球銀行 / 83990 / RYUKIN / 琉銀ネット / 琉球ダイレクト / 琉球カード / 琉球ローン / 琉球ファンド / 琉球証券
84100,８４１００,セブン銀行,セブン銀行 / 84100 / セブンATM / セブンネット銀行 / セブンカード / セブンペイ / セブンマネー / セブンバンク / セブンファイナンス / セブンキャッシュ
84110,８４１１０,みずほフィナンシャルグループ,みずほ / みずほ銀行 / みずほ証券 / みずほ信託銀行 / MHFG / Mizuho / 8411 / みずほダイレクト / みずほマイレージクラブ / みずほプレミアムクラブ
84180,８４１８０,山口フィナンシャルグループ,山口フィナンシャルグループ / YMFG / 山口FG / 84180 / 山口銀行 / もみじ銀行 / 北九州銀行 / YMFGカード / YMFG証券 / YMFGリース
84240,８４２４０,芙蓉総合リース,芙蓉総合リース / 84240 / 芙蓉リース / Fuyo Lease / Fuyo / 芙蓉 / Fuyo Group / 芙蓉総合 / Fuyo Leasing / 芙蓉総合リース株式会社
84250,８４２５０,みずほリース,みずほリース / 84250 / Mizuho Lease / みずほリース株式会社 / Mizuho Leasing / Mizuho Lease Company / Mizuho Lease Ltd. / Mizuho Leasing Company / Mizuho Leasing Ltd. / Mizuho Lease & Finance
84390,８４３９０,東京センチュリー,東京センチュリー / 84390 / TCリース / TCファイナンス / TCオートリース / TCエナジー / TCアセット / TCビジネスサポート / TCキャピタル / TCグローバル
84730,８４７３０,ＳＢＩホールディングス,ＳＢＩ / ＳＢＩホールディングス / 84730 / ＳＢＩ証券 / ＳＢＩネット銀行 / ＳＢＩ損保 / ＳＢＩ生命 / ＳＢＩマネープラザ / ＳＢＩインベストメント / ＳＢＩキャピタル
85110,８５１１０,日本証券金融,日本証券金融 / 85110 / 日証金 / JSF / 証金 / 日証 / 日本証券 / 証券金融 / 日証金レポ / 日証金貸株
85150,８５１５０,アイフル,アイフル / 85150 / AIU / サラ金 / 消費者金融 / かりかえMAX / おまとめMAX / 事業サポートプラン / アイフルカード / てまいらず
85220,８５２２０,名古屋銀行,名古屋銀行 / 名銀 / 85220 / 名銀アプリ / 名銀カード / 名銀ネットバンキング / 名銀ローン / 名銀投信 / 名銀保険 / 名銀ATM
85240,８５２４０,北洋銀行,北洋銀行 / 85240 / 北洋 / HOKUYO / 北洋カード / 北洋ダイレクト / 北洋アプリ / 北洋ローン / 北洋投信 / 北洋証券
85410,８５４１０,愛媛銀行,申し訳ありませんが、愛媛銀行（証券コード: 85410）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。一般的に、銀行名や証券コードがそのまま使われることが多いですが、具体的な略称やニックネームについては、公式な情報源やSNSでの使用例を確認することをお勧めします。
85440,８５４４０,京葉銀行,京葉銀行 / 85440 / 京葉銀 / 京銀 / Keiyo Bank / けいぎん / けいようぎん / 京葉銀行アプリ / 京葉銀行カード / 京葉銀行ローン
85500,８５５００,栃木銀行,栃木銀行 / 栃銀 / Tochigi Bank / 85500 / とちぎん / Tochigi Ginko / 栃木銀行アプリ / 栃銀カード / 栃銀ローン / 栃銀ネットバンキング
85510,８５５１０,北日本銀行,北日本銀行 / 85510 / 北銀 / KITAGIN / 北日本 / 北日本バンク / 北日本銀行カード / 北日本銀行ローン / 北日本銀行アプリ / 北日本銀行ネットバンキング
85580,８５５８０,東和銀行,東和銀行 / 85580 / Towa Bank / 東和 / Towa / Towa Card / 東和ローン / 東和証券 / 東和ファイナンス / 東和リース
85660,８５６６０,リコーリース,リコーリース / 85660 / リコーリース株式会社 / RICOH LEASING / RICOHリース / リコー / リース事業 / ファイナンスサービス / オートリース / リコーグループ
85700,８５７００,イオンフィナンシャルサービス,イオンフィナンシャルサービス / 85700 / イオンカード / イオン銀行 / WAON / イオン保険サービス / イオンの金融 / イオンファイナンス / イオンマネー / イオンのクレジットカード
85720,８５７２０,アコム,アコム / 85720 / ACOM / アコムマスターカード / アコムACカード / アコムプラス / アコムキャッシング / アコムローン / アコムATM / アコムオンラインサービス
85840,８５８４０,ジャックス,ジャックス / 8584 / ジャックスカード / ジャックスローン / ジャックスペイメント / ジャックスオートローン / ジャックスリース / ジャックスファイナンス / ジャックスポイント / ジャックスプレミアムカード
85850,８５８５０,オリエントコーポレーション,オリエントコーポレーション / オリコ / 85850 / オリコカード / オリコポイント / オリコローン / オリコキャッシュレス / オリコモール / オリコオートリース / オリコクレジット
85910,８５９１０,オリックス,オリックス / ORIX / 85910 / オリックス銀行 / オリックス生命 / オリックス不動産 / オリックスレンタカー / オリックス自動車 / オリックス・バファローズ / オリックス・グループ
85930,８５９３０,三菱ＨＣキャピタル,三菱ＨＣキャピタル / 85930 / 三菱HC / 三菱キャピタル / HCキャピタル / 三菱フィナンシャル / MHCC / 三菱リース / HCリース / 三菱ファイナンス
85950,８５９５０,ジャフコ　グループ,ジャフコ / ジャフコグループ / JAFCO / JAFCOグループ / 85950 / JAFCO Ventures / ジャフコベンチャーズ / ジャフコキャピタル / JAFCO Capital / ジャフコファンド
86000,８６０００,トモニホールディングス,申し訳ありませんが、「トモニホールディングス」（証券コード: 86000）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持っていません。一般的に企業の略称やニックネームは、公式なものではなく、SNSや投資家の間で自然発生的に使われることが多いです。具体的な情報を得るには、金融ニュースやSNSを直接確認することをお勧めします。
86010,８６０１０,大和証券グループ本社,大和証券 / 大和 / 大和証券グループ / 86010 / 大和ネクスト銀行 / ダイワファンド / ダイワSMA / ダイワ・アセット・マネジメント / ダイワ・インベストメント / ダイワ・セキュリティーズ
86040,８６０４０,野村ホールディングス,野村ホールディングス / 野村証券 / 野村 / NOMURA / 86040 / 野村アセットマネジメント / 野村総合研究所 / 野村信託銀行 / 野村不動産 / 野村キャピタルマーケット
86090,８６０９０,岡三証券グループ,岡三証券 / 岡三グループ / 岡三オンライン証券 / 岡三アセットマネジメント / 岡三キャピタルパートナーズ / 岡三リサーチ / 岡三フィナンシャルホールディングス / 86090 / 岡三トレード / 岡三ファンド
86130,８６１３０,丸三証券,丸三証券 / 86130 / 丸三 / マルサン / MARUSAN / 丸三ネット / 丸三トレード / 丸三オンライン / 丸三証券アプリ / 丸三証券ネットトレード
86140,８６１４０,東洋証券,東洋証券 / 86140 / 東洋 / 東証 / TOYO / TOYO証券 / 東洋トレード / 東洋インベスト / 東洋ファンド / 東洋アセット
86160,８６１６０,東海東京フィナンシャル・ホールディングス,東海東京フィナンシャル・ホールディングス / 86160 / 東海東京FH / 東海東京証券 / 東海東京 / 東海東京グループ / 東海東京ホールディングス / TTFH / 東海東京フィナンシャル / 東海東京フィナンシャルHD
86220,８６２２０,水戸証券,申し訳ありませんが、「水戸証券」（証券コード: 86220）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持っていません。一般的に、企業の略称やニックネームはSNSや金融ニュースで独自に使われることが多いため、公式な情報としては確認できない場合があります。公式な情報を得るには、企業の公式ウェブサイトや金融ニュースを直接確認することをお勧めします。
86240,８６２４０,いちよし証券,いちよし証券 / 86240 / いちよし / IY証券 / いちよしネット / いちよしダイレクト / いちよしアセット / いちよしファンド / いちよしリサーチ / いちよしプライベートバンク
86280,８６２８０,松井証券,松井証券 / 86280 / 松井 / ネット証券 / 松井ネットストック / 松井証券ネットストック / 松井証券FX / 松井証券投信 / 松井証券アプリ / 松井証券ロボアドバイザー
86300,８６３００,ＳＯＭＰＯホールディングス,ＳＯＭＰＯホールディングス / SOMPO / SOMPOケア / SOMPOひまわり生命 / SOMPOリスクマネジメント / SOMPOビジネスソリューションズ / SOMPOパートナーズ / SOMPOサステナビリティ / SOMPOデジタルラボ / SOMPO未来研究所
86970,８６９７０,日本取引所グループ,JPX / 日本取引所 / 東証 / 大証 / 86970 / 東京証券取引所 / 大阪取引所 / TSE / OSE / 日本取引所グループ
86980,８６９８０,マネックスグループ,マネックスグループ / 86980 / マネックス証券 / Monex / Monex Boom / マネックスカード / Monex SP Trust / マネックスアクティビストファンド / Monex Crypto Bank / マネックスクリプト
87060,８７０６０,極東証券,申し訳ありませんが、「極東証券」（証券コード: 87060）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持っていません。一般的に、証券会社の略称やニックネームは公式なものではなく、SNSや金融ニュースでの文脈によって異なる場合があります。公式な情報は会社のウェブサイトや公式発表を参照してください。
87070,８７０７０,岩井コスモホールディングス,岩井コスモホールディングス / 岩井コスモ / 岩井コスモ証券 / 岩井証券 / コスモ証券 / 87070 / 岩井コスモHD / 岩井コスモグループ / 岩井コスモホールディングス株式会社 / 岩井コスモホールディングス証券
87080,８７０８０,アイザワ証券グループ,申し訳ありませんが、「アイザワ証券グループ」（証券コード: 87080）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持ち合わせていません。一般的に使用されている略称やニックネームがある場合は、金融ニュースやSNS、公式ウェブサイトなどで確認することをお勧めします。
87130,８７１３０,フィデアホールディングス,申し訳ありませんが、フィデアホールディングス（証券コード: 87130）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持っていません。一般的には、企業の略称やニックネームは公式なものではなく、SNSや金融ニュースでの文脈に依存することが多いです。公式な製品名やブランド名については、企業の公式ウェブサイトやプレスリリースを参照することをお
