ticker,ticker_fullwidth,company_name,variants,sector17_code,sector17,variants_cleaned
83450,８３４５０,岩手銀行,岩手銀行 / 岩銀 / 岩手銀 / Iwate Bank / いわぎん / Iwagin / 岩手銀行アプリ / 岩手銀行カード / 岩手銀行ローン / 岩手,15,銀行,(岩手銀行 OR 岩銀 OR 岩手銀 OR Iwate OR Bank OR いわぎん OR Iwagin OR 岩手銀行アプリ OR 岩手銀行カード OR 岩手銀行ローン OR 岩手)
83460,８３４６０,東邦銀行,東邦銀行 / 東邦銀 / TOHO / TOHO BANK / とうほう / とうほう銀行 / 東邦フィナンシャル / 東邦カード / 東邦,15,銀行,(東邦銀行 OR 東邦銀 OR TOHO OR BANK OR とうほう OR とうほう銀行 OR 東邦フィナンシャル OR 東邦カード OR 東邦)
83540,８３５４０,ふくおかフィナンシャルグループ,ふくおかフィナンシャルグループ / FFG / 福岡銀行 / 熊本銀行 / 親和銀行 / ふくぎん / ふくおかFG / ふくおかフィナンシャル / ふくおかフィナンシャルG,15,銀行,(ふくおかフィナンシャルグループ OR FFG OR 福岡銀行 OR 熊本銀行 OR 親和銀行 OR ふくぎん OR ふくおかFG OR ふくおかフィナンシャル OR ふくおかフィナンシャルG)
83580,８３５８０,スルガ銀行,スルガ銀行 / SURUGA Bank / スルガ / Suruga / スルガダイレクト / スルガVisaデビットカード / スルガ住宅ローン / スルガカードローン / スルガバンクアプリ,15,銀行,(スルガ銀行 OR SURUGA OR Bank OR スルガ OR Suruga OR スルガダイレクト OR スルガVisaデビットカード OR スルガ住宅ローン OR スルガカードローン OR スルガバンクアプリ)
83590,８３５９０,八十二銀行,八十二銀行 / 8359 / 八十二 / 八十二銀 / Hachijuni Bank / Hachijuni / 八十二フィナンシャルグループ / 八十二証券 / 八十二キャピタル / 八十二リース,15,銀行,(八十二銀行 OR 八十二 OR 八十二銀 OR Hachijuni OR Bank OR 八十二フィナンシャルグループ OR 八十二証券 OR 八十二キャピタル OR 八十二リース)
83600,８３６００,山梨中央銀行,山梨中央,15,銀行,(山梨中央)
83610,８３６１０,大垣共立銀行,大垣共立銀行 / OKB / OKB大垣共立 / OKBグループ / OKBカード / OKBローン / OKBネットバンキング / OKBスマホアプリ / OKBポイントサービス / 大垣共立,15,銀行,(大垣共立銀行 OR OKB OR OKB大垣共立 OR OKBグループ OR OKBカード OR OKBローン OR OKBネットバンキング OR OKBスマホアプリ OR OKBポイントサービス OR 大垣共立)
83620,８３６２０,福井銀行,福井銀行 / 8362 / Fukui Bank / 福井銀行アプリ / 福井銀行カード / 福井銀行ローン / 福井銀行ネットバンキング / 福井銀行ATM / 福井銀行投資信託 / 福井,15,銀行,(福井銀行 OR Fukui OR Bank OR 福井銀行アプリ OR 福井銀行カード OR 福井銀行ローン OR 福井銀行ネットバンキング OR 福井銀行ATM OR 福井銀行投資信託 OR 福井)
83640,８３６４０,清水銀行,清水,15,銀行,(清水)
83660,８３６６０,滋賀銀行,滋賀銀行 / 滋銀 / Shiga Bank / しがぎん / しが銀行 / Shiga Ginko / しがバンク / 滋賀バンク / Shigagin / 滋賀,15,銀行,(滋賀銀行 OR 滋銀 OR Shiga OR Bank OR しがぎん OR しが銀行 OR Ginko OR しがバンク OR 滋賀バンク OR Shigagin OR 滋賀)
83670,８３６７０,南都銀行,南都銀行 / 南都 / ナント / Nanto Bank / ナントカード / ナントダイレクト / ナントアプリ / ナントローン / ナント証券,15,銀行,(南都銀行 OR 南都 OR ナント OR Nanto OR Bank OR ナントカード OR ナントダイレクト OR ナントアプリ OR ナントローン OR ナント証券)
83680,８３６８０,百五銀行,百五銀行 / 百五 / HYPOS / 105BANK / 百五ダイレクト / 百五カード / 百五証券 / 百五リース / 百五ビジネスサポート,15,銀行,(百五銀行 OR 百五 OR HYPOS OR 百五ダイレクト OR 百五カード OR 百五証券 OR 百五リース OR 百五ビジネスサポート) | (105BANK)
83700,８３７００,紀陽銀行,紀陽銀行 / 紀陽 / Kiyo Bank / きようぎん / 紀陽フィナンシャルグループ / きようフィナンシャル / Kiyo Financial Group / きようバンク / 紀陽カード,15,銀行,(紀陽銀行 OR 紀陽 OR Kiyo OR Bank OR きようぎん OR 紀陽フィナンシャルグループ OR きようフィナンシャル OR Financial OR Group OR きようバンク OR 紀陽カード)
83770,８３７７０,ほくほくフィナンシャルグループ,ほくほくフィナンシャルグループ / ほくほくFG / 北陸銀行 / 北海道銀行 / ほくほく証券 / ほくほくカード / ほくほくローン / ほくほく投信 / ほくほく保険 / ほくほくフィナンシャル / ほくほくフィナンシャルG,15,銀行,(ほくほくフィナンシャルグループ OR ほくほくFG OR 北陸銀行 OR 北海道銀行 OR ほくほく証券 OR ほくほくカード OR ほくほくローン OR ほくほく投信 OR ほくほく保険 OR ほくほくフィナンシャル OR ほくほくフィナンシャルG)
83810,８３８１０,山陰合同銀行,山陰合同銀行 / ごうぎん / 山陰合銀 / さんいんごうぎん / 8381 / 山陰合同 / 合同銀行 / さんいん銀行 / さんいん合銀 / さんいん合同銀行,15,銀行,(山陰合同銀行 OR ごうぎん OR 山陰合銀 OR さんいんごうぎん OR 山陰合同 OR 合同銀行 OR さんいん銀行 OR さんいん合銀 OR さんいん合同銀行)
83860,８３８６０,百十四銀行,百十四銀行 / 114銀行 / 114銀 / 百十四 / 香川銀行 / 114フィナンシャルグループ / 114FG / 114カード / 114ローン,15,銀行,(百十四銀行 OR 百十四 OR 香川銀行) | (114銀行 OR 114銀 OR 114フィナンシャルグループ OR 114FG OR 114カード OR 114ローン)
83870,８３８７０,四国銀行,四国銀行 / 四銀 / Shikoku Bank / しこぎん / 四国銀 / 四国銀行カード / 四国銀行アプリ / 四国銀行ローン / 四国銀行投資信託 / 四国,15,銀行,(四国銀行 OR 四銀 OR Shikoku OR Bank OR しこぎん OR 四国銀 OR 四国銀行カード OR 四国銀行アプリ OR 四国銀行ローン OR 四国銀行投資信託 OR 四国)
83880,８３８８０,阿波銀行,阿波銀行 / 阿波銀 / Awa Bank / Awa Gin / 阿波バンク / 阿波フィナンシャル / 阿波ファイナンス / 阿波グループ / 阿波金融 / 阿波,15,銀行,(阿波銀行 OR 阿波銀 OR Awa OR Bank OR Gin OR 阿波バンク OR 阿波フィナンシャル OR 阿波ファイナンス OR 阿波グループ OR 阿波金融 OR 阿波)
83920,８３９２０,大分銀行,大分銀行 / 大銀 / Oita Bank / 大分銀 / 大分銀行カード / 大分銀行アプリ / 大分銀行ローン / 大分銀行ネットバンキング / 大分銀行ATM / 大分,15,銀行,(大分銀行 OR 大銀 OR Oita OR Bank OR 大分銀 OR 大分銀行カード OR 大分銀行アプリ OR 大分銀行ローン OR 大分銀行ネットバンキング OR 大分銀行ATM OR 大分)
83930,８３９３０,宮崎銀行,宮崎銀行 / 宮銀 / Miyagin / みやぎん / みやざきぎんこう / Miyazaki Bank / 8393 / みやざきBK / みやざき銀行 / 宮崎,15,銀行,(宮崎銀行 OR 宮銀 OR Miyagin OR みやぎん OR みやざきぎんこう OR Miyazaki OR Bank OR みやざきBK OR みやざき銀行 OR 宮崎)
83950,８３９５０,佐賀銀行,佐賀銀行 / 佐銀 / SAGIN / 佐銀アプリ / 佐銀ネットバンキング / 佐銀カード / 佐銀ローン / 佐銀投資信託 / 佐銀ATM / 佐賀,15,銀行,(佐賀銀行 OR 佐銀 OR SAGIN OR 佐銀アプリ OR 佐銀ネットバンキング OR 佐銀カード OR 佐銀ローン OR 佐銀投資信託 OR 佐銀ATM OR 佐賀)
83990,８３９９０,琉球銀行,琉銀 / 琉球銀行 / RYUKIN / 琉銀ネット / 琉球ダイレクト / 琉球カード / 琉球ローン / 琉球ファンド / 琉球証券 / 琉球,15,銀行,(琉銀 OR 琉球銀行 OR RYUKIN OR 琉銀ネット OR 琉球ダイレクト OR 琉球カード OR 琉球ローン OR 琉球ファンド OR 琉球証券 OR 琉球)
84100,８４１００,セブン銀行,セブン銀行 / セブンATM / セブンネット銀行 / セブンカード / セブンペイ / セブンマネー / セブンバンク / セブンファイナンス / セブンキャッシュ / セブン,15,銀行,(セブン銀行 OR セブンATM OR セブンネット銀行 OR セブンカード OR セブンペイ OR セブンマネー OR セブンバンク OR セブンファイナンス OR セブンキャッシュ OR セブン)
84110,８４１１０,みずほフィナンシャルグループ,みずほ銀行 / みずほ証券 / みずほ信託銀行 / MHFG / Mizuho / 8411 / みずほダイレクト / みずほマイレージクラブ / みずほプレミアムクラブ / みずほフィナンシャル / みずほフィナンシャルG,15,銀行,(みずほ銀行 OR みずほ証券 OR みずほ信託銀行 OR MHFG OR Mizuho OR みずほダイレクト OR みずほマイレージクラブ OR みずほプレミアムクラブ OR みずほフィナンシャル OR みずほフィナンシャルG)
84180,８４１８０,山口フィナンシャルグループ,山口フィナンシャルグループ / YMFG / 山口FG / 山口銀行 / もみじ銀行 / 北九州銀行 / YMFGカード / YMFG証券 / YMFGリース / 山口フィナンシャル / 山口フィナンシャルG,15,銀行,(山口フィナンシャルグループ OR YMFG OR 山口FG OR 山口銀行 OR もみじ銀行 OR 北九州銀行 OR YMFGカード OR YMFG証券 OR YMFGリース OR 山口フィナンシャル OR 山口フィナンシャルG)
84240,８４２４０,芙蓉総合リース,芙蓉総合リース / 芙蓉リース / Fuyo Lease / Fuyo / 芙蓉 / Fuyo Group / 芙蓉総合 / Fuyo Leasing / 芙蓉総合リース株式会社,16,金融（除く銀行）,(芙蓉総合リース OR 芙蓉リース OR Fuyo OR Lease OR 芙蓉 OR Group OR 芙蓉総合 OR Leasing OR 芙蓉総合リース株式会社)
84250,８４２５０,みずほリース,みずほリース / Mizuho Lease / みずほリース株式会社 / Mizuho Leasing / Mizuho Lease Company / Mizuho Lease Ltd. / Mizuho Leasing Company / Mizuho Leasing Ltd. / Mizuho Lease & Finance / みずほ,16,金融（除く銀行）,(みずほリース OR Mizuho OR Lease OR みずほリース株式会社 OR Leasing OR Company OR Ltd. OR Finance OR みずほ)
84390,８４３９０,東京センチュリー,東京センチュリー / TCリース / TCファイナンス / TCオートリース / TCエナジー / TCアセット / TCビジネスサポート / TCキャピタル / TCグローバル,16,金融（除く銀行）,(東京センチュリー OR TCリース OR TCファイナンス OR TCオートリース OR TCエナジー OR TCアセット OR TCビジネスサポート OR TCキャピタル OR TCグローバル)
84730,８４７３０,ＳＢＩホールディングス,ＳＢＩ / ＳＢＩホールディングス / ＳＢＩ証券 / ＳＢＩネット銀行 / ＳＢＩ損保 / ＳＢＩ生命 / ＳＢＩマネープラザ / ＳＢＩインベストメント / ＳＢＩキャピタル / ＳＢＩHD,16,金融（除く銀行）,(ＳＢＩホールディングス OR ＳＢＩ証券 OR ＳＢＩネット銀行 OR ＳＢＩ損保 OR ＳＢＩ生命 OR ＳＢＩマネープラザ OR ＳＢＩインベストメント OR ＳＢＩキャピタル OR ＳＢＩHD) | (ＳＢＩ)
85110,８５１１０,日本証券金融,日本証券金融 / 日証金 / JSF / 証金 / 日証 / 日本証券 / 証券金融 / 日証金レポ / 日証金貸株,16,金融（除く銀行）,(日本証券金融 OR 日証金 OR JSF OR 証金 OR 日証 OR 日本証券 OR 証券金融 OR 日証金レポ OR 日証金貸株)
85150,８５１５０,アイフル,アイフル / AIU / サラ金 / 消費者金融 / かりかえMAX / おまとめMAX / 事業サポートプラン / アイフルカード / てまいらず,16,金融（除く銀行）,(アイフル OR AIU OR サラ金 OR 消費者金融 OR かりかえMAX OR おまとめMAX OR 事業サポートプラン OR アイフルカード OR てまいらず)
85220,８５２２０,名古屋銀行,名古屋銀行 / 名銀 / 名銀アプリ / 名銀カード / 名銀ネットバンキング / 名銀ローン / 名銀投信 / 名銀保険 / 名銀ATM / 名古屋,15,銀行,(名古屋銀行 OR 名銀 OR 名銀アプリ OR 名銀カード OR 名銀ネットバンキング OR 名銀ローン OR 名銀投信 OR 名銀保険 OR 名銀ATM OR 名古屋)
85240,８５２４０,北洋銀行,北洋銀行 / 北洋 / HOKUYO / 北洋カード / 北洋ダイレクト / 北洋アプリ / 北洋ローン / 北洋投信 / 北洋証券,15,銀行,(北洋銀行 OR 北洋 OR HOKUYO OR 北洋カード OR 北洋ダイレクト OR 北洋アプリ OR 北洋ローン OR 北洋投信 OR 北洋証券)
85410,８５４１０,愛媛銀行,愛媛,15,銀行,(愛媛)
85440,８５４４０,京葉銀行,京葉銀行 / 京葉銀 / 京銀 / Keiyo Bank / けいぎん / けいようぎん / 京葉銀行アプリ / 京葉銀行カード / 京葉銀行ローン / 京葉,15,銀行,(京葉銀行 OR 京葉銀 OR 京銀 OR Keiyo OR Bank OR けいぎん OR けいようぎん OR 京葉銀行アプリ OR 京葉銀行カード OR 京葉銀行ローン OR 京葉)
85500,８５５００,栃木銀行,栃木銀行 / 栃銀 / Tochigi Bank / とちぎん / Tochigi Ginko / 栃木銀行アプリ / 栃銀カード / 栃銀ローン / 栃銀ネットバンキング / 栃木,15,銀行,(栃木銀行 OR 栃銀 OR Tochigi OR Bank OR とちぎん OR Ginko OR 栃木銀行アプリ OR 栃銀カード OR 栃銀ローン OR 栃銀ネットバンキング OR 栃木)
85510,８５５１０,北日本銀行,北日本銀行 / 北銀 / KITAGIN / 北日本 / 北日本バンク / 北日本銀行カード / 北日本銀行ローン / 北日本銀行アプリ / 北日本銀行ネットバンキング,15,銀行,(北日本銀行 OR 北銀 OR KITAGIN OR 北日本 OR 北日本バンク OR 北日本銀行カード OR 北日本銀行ローン OR 北日本銀行アプリ OR 北日本銀行ネットバンキング)
85580,８５５８０,東和銀行,東和銀行 / Towa Bank / 東和 / Towa / Towa Card / 東和ローン / 東和証券 / 東和ファイナンス / 東和リース,15,銀行,(東和銀行 OR Towa OR Bank OR 東和 OR Card OR 東和ローン OR 東和証券 OR 東和ファイナンス OR 東和リース)
85660,８５６６０,リコーリース,リコーリース / リコーリース株式会社 / RICOH LEASING / RICOHリース / リース事業 / ファイナンスサービス / オートリース / リコーグループ / リコー,16,金融（除く銀行）,(リコーリース OR リコーリース株式会社 OR RICOH OR LEASING OR RICOHリース OR リース事業 OR ファイナンスサービス OR オートリース OR リコーグループ OR リコー)
85700,８５７００,イオンフィナンシャルサービス,イオンフィナンシャルサービス / WAON / イオン保険サービス / イオンの金融 / イオンファイナンス / イオンマネー / イオンのクレジットカード / イオンフィナンシャル,16,金融（除く銀行）,(イオンフィナンシャルサービス OR WAON OR イオン保険サービス OR イオンの金融 OR イオンファイナンス OR イオンマネー OR イオンのクレジットカード OR イオンフィナンシャル)
85720,８５７２０,アコム,アコム / ACOM / アコムマスターカード / アコムACカード / アコムプラス / アコムキャッシング / アコムローン / アコムATM / アコムオンラインサービス,16,金融（除く銀行）,(アコム OR ACOM OR アコムマスターカード OR アコムACカード OR アコムプラス OR アコムキャッシング OR アコムローン OR アコムATM OR アコムオンラインサービス)
85840,８５８４０,ジャックス,ジャックス / 8584 / ジャックスカード / ジャックスローン / ジャックスペイメント / ジャックスオートローン / ジャックスリース / ジャックスファイナンス / ジャックスポイント / ジャックスプレミアムカード,16,金融（除く銀行）,(ジャックス OR ジャックスカード OR ジャックスローン OR ジャックスペイメント OR ジャックスオートローン OR ジャックスリース OR ジャックスファイナンス OR ジャックスポイント OR ジャックスプレミアムカード)
85850,８５８５０,オリエントコーポレーション,オリエントコーポレーション / オリコ / オリコカード / オリコポイント / オリコローン / オリコキャッシュレス / オリコモール / オリコオートリース / オリコクレジット,16,金融（除く銀行）,(オリエントコーポレーション OR オリコ OR オリコカード OR オリコポイント OR オリコローン OR オリコキャッシュレス OR オリコモール OR オリコオートリース OR オリコクレジット)
85910,８５９１０,オリックス,オリックス / ORIX / オリックス銀行 / オリックス生命 / オリックス不動産 / オリックスレンタカー / オリックス自動車 / オリックス・バファローズ / オリックス・グループ,16,金融（除く銀行）,(オリックス OR ORIX OR オリックス銀行 OR オリックス生命 OR オリックス不動産 OR オリックスレンタカー OR オリックス自動車 OR バファローズ)
85930,８５９３０,三菱ＨＣキャピタル,三菱ＨＣキャピタル / 三菱HC / 三菱キャピタル / HCキャピタル / 三菱フィナンシャル / MHCC / 三菱リース / HCリース / 三菱ファイナンス,16,金融（除く銀行）,(三菱ＨＣキャピタル OR 三菱HC OR 三菱キャピタル OR HCキャピタル OR 三菱フィナンシャル OR MHCC OR 三菱リース OR HCリース OR 三菱ファイナンス)
85950,８５９５０,ジャフコ　グループ,ジャフコ / ジャフコグループ / JAFCO / JAFCOグループ / JAFCO Ventures / ジャフコベンチャーズ / ジャフコキャピタル / JAFCO Capital / ジャフコファンド / ジャフコ　 / ジャフコ　G,16,金融（除く銀行）,(ジャフコ OR ジャフコグループ OR JAFCO OR JAFCOグループ OR Ventures OR ジャフコベンチャーズ OR ジャフコキャピタル OR Capital OR ジャフコファンド)
86000,８６０００,トモニホールディングス,トモニ / トモニHD,15,銀行,(トモニ OR トモニHD)
86010,８６０１０,大和証券グループ本社,大和証券 / 大和証券グループ / 大和ネクスト銀行 / ダイワファンド / ダイワSMA / ダイワ・アセット・マネジメント / ダイワ・インベストメント / ダイワ・セキュリティーズ,16,金融（除く銀行）,(大和証券 OR 大和証券グループ OR 大和ネクスト銀行 OR ダイワファンド OR ダイワSMA OR ダイワ OR マネジメント OR インベストメント OR セキュリティーズ)
86040,８６０４０,野村ホールディングス,野村ホールディングス / 野村証券 / 野村 / 野村アセットマネジメント / 野村信託銀行 / 野村キャピタルマーケット / 野村HD,16,金融（除く銀行）,(野村ホールディングス OR 野村証券 OR 野村 OR 野村アセットマネジメント OR 野村信託銀行 OR 野村キャピタルマーケット OR 野村HD)
86090,８６０９０,岡三証券グループ,岡三証券 / 岡三グループ / 岡三オンライン証券 / 岡三アセットマネジメント / 岡三キャピタルパートナーズ / 岡三リサーチ / 岡三フィナンシャルホールディングス / 岡三トレード / 岡三ファンド / 岡三証券G,16,金融（除く銀行）,(岡三証券 OR 岡三グループ OR 岡三オンライン証券 OR 岡三アセットマネジメント OR 岡三キャピタルパートナーズ OR 岡三リサーチ OR 岡三フィナンシャルホールディングス OR 岡三トレード OR 岡三ファンド OR 岡三証券G)
86130,８６１３０,丸三証券,丸三証券 / 丸三 / マルサン / MARUSAN / 丸三ネット / 丸三トレード / 丸三オンライン / 丸三証券アプリ / 丸三証券ネットトレード,16,金融（除く銀行）,(丸三証券 OR 丸三 OR マルサン OR MARUSAN OR 丸三ネット OR 丸三トレード OR 丸三オンライン OR 丸三証券アプリ OR 丸三証券ネットトレード)
86140,８６１４０,東洋証券,東洋証券 / 東洋 / TOYO / TOYO証券 / 東洋トレード / 東洋インベスト / 東洋ファンド / 東洋アセット,16,金融（除く銀行）,(東洋証券 OR 東洋 OR TOYO OR TOYO証券 OR 東洋トレード OR 東洋インベスト OR 東洋ファンド OR 東洋アセット)
86160,８６１６０,東海東京フィナンシャル・ホールディングス,東海東京フィナンシャル・ホールディングス / 東海東京FH / 東海東京証券 / 東海東京 / 東海東京グループ / 東海東京ホールディングス / TTFH / 東海東京フィナンシャル / 東海東京フィナンシャルHD / 東海東京フィナンシャル・ / 東海東京フィナンシャル・HD,16,金融（除く銀行）,(東海東京フィナンシャル OR 東海東京FH OR 東海東京証券 OR 東海東京 OR 東海東京グループ OR 東海東京ホールディングス OR TTFH OR 東海東京フィナンシャルHD OR HD)
86220,８６２２０,水戸証券,水戸,16,金融（除く銀行）,(水戸)
86240,８６２４０,いちよし証券,いちよし証券 / いちよし / IY証券 / いちよしネット / いちよしダイレクト / いちよしアセット / いちよしファンド / いちよしリサーチ / いちよしプライベートバンク,16,金融（除く銀行）,(いちよし証券 OR いちよし OR IY証券 OR いちよしネット OR いちよしダイレクト OR いちよしアセット OR いちよしファンド OR いちよしリサーチ OR いちよしプライベートバンク)
86280,８６２８０,松井証券,松井証券 / 松井 / ネット証券 / 松井ネットストック / 松井証券ネットストック / 松井証券FX / 松井証券投信 / 松井証券アプリ / 松井証券ロボアドバイザー,16,金融（除く銀行）,(松井証券 OR 松井 OR ネット証券 OR 松井ネットストック OR 松井証券ネットストック OR 松井証券FX OR 松井証券投信 OR 松井証券アプリ OR 松井証券ロボアドバイザー)
86300,８６３００,ＳＯＭＰＯホールディングス,ＳＯＭＰＯホールディングス / SOMPO / SOMPOケア / SOMPOひまわり生命 / SOMPOリスクマネジメント / SOMPOビジネスソリューションズ / SOMPOパートナーズ / SOMPOサステナビリティ / SOMPOデジタルラボ / SOMPO未来研究所 / ＳＯＭＰＯ / ＳＯＭＰＯHD,16,金融（除く銀行）,(ＳＯＭＰＯホールディングス OR SOMPO OR SOMPOケア OR SOMPOひまわり生命 OR SOMPOリスクマネジメント OR SOMPOビジネスソリューションズ OR SOMPOパートナーズ OR SOMPOサステナビリティ OR SOMPOデジタルラボ OR SOMPO未来研究所 OR ＳＯＭＰＯHD) | (ＳＯＭＰＯ)
86970,８６９７０,日本取引所グループ,JPX / 日本取引所 / 大証 / 東京証券取引所 / 大阪取引所 / TSE / OSE / 日本取引所グループ / 日本取引所G,16,金融（除く銀行）,(JPX OR 日本取引所 OR 大証 OR 東京証券取引所 OR 大阪取引所 OR TSE OR OSE OR 日本取引所グループ OR 日本取引所G)
86980,８６９８０,マネックスグループ,マネックスグループ / マネックス証券 / Monex / Monex Boom / マネックスカード / Monex SP Trust / マネックスアクティビストファンド / Monex Crypto Bank / マネックスクリプト / マネックス / マネックスG,16,金融（除く銀行）,(マネックスグループ OR マネックス証券 OR Monex OR Boom OR マネックスカード OR SP OR Trust OR マネックスアクティビストファンド OR Crypto OR Bank OR マネックスクリプト OR マネックス OR マネックスG)
87060,８７０６０,極東証券,極東,16,金融（除く銀行）,(極東)
87070,８７０７０,岩井コスモホールディングス,岩井コスモホールディングス / 岩井コスモ / 岩井コスモ証券 / 岩井証券 / コスモ証券 / 岩井コスモHD / 岩井コスモグループ / 岩井コスモホールディングス株式会社 / 岩井コスモホールディングス証券,16,金融（除く銀行）,(岩井コスモホールディングス OR 岩井コスモ OR 岩井コスモ証券 OR 岩井証券 OR コスモ証券 OR 岩井コスモHD OR 岩井コスモグループ OR 岩井コスモホールディングス株式会社 OR 岩井コスモホールディングス証券)
87080,８７０８０,アイザワ証券グループ,アイザワ証券 / アイザワ証券G,16,金融（除く銀行）,(アイザワ証券 OR アイザワ証券G)
87130,８７１３０,フィデアホールディングス,フィデア / フィデアHD,15,銀行,(フィデア OR フィデアHD)
87140,８７１４０,池田泉州ホールディングス,池田泉州ホールディングス / 池田泉州銀行 / ISホールディングス / IS銀行 / いけしん / いけだしんしゅう / ISHD / 池田泉州 / いけだしんしゅうホールディングス / 池田泉州HD,15,銀行,(池田泉州ホールディングス OR 池田泉州銀行 OR ISホールディングス OR IS銀行 OR いけしん OR いけだしんしゅう OR ISHD OR 池田泉州 OR いけだしんしゅうホールディングス OR 池田泉州HD)
87150,８７１５０,アニコム　ホールディングス,アニコム / アニコムHD / アニコムホールディングス / アニコム損保 / どうぶつ健保 / アニコムパフェ / アニコムクラブ / アニコムペット保険 / アニコムグループ / アニコム　 / アニコム　HD,16,金融（除く銀行）,(アニコム OR アニコムHD OR アニコムホールディングス OR アニコム損保 OR どうぶつ健保 OR アニコムパフェ OR アニコムクラブ OR アニコムペット保険 OR アニコムグループ OR HD)
87250,８７２５０,ＭＳ＆ＡＤインシュアランスグループホールディングス,MS&AD / MS&ADインシュアランス / 三井住友海上 / あいおいニッセイ同和損保 / 三井ダイレクト損保 / 8725 / 三井住友海上火災保険 / あいおいニッセイ同和 / Mitsui Sumitomo Insurance / Aioi Nissay Dowa Insurance / ＭＳ＆ＡＤインシュアランスグループ / ＭＳ＆ＡＤインシュアランスグループHD,16,金融（除く銀行）,(MS&AD OR MS&ADインシュアランス OR 三井住友海上 OR あいおいニッセイ同和損保 OR 三井ダイレクト損保 OR 三井住友海上火災保険 OR あいおいニッセイ同和 OR Mitsui OR Sumitomo OR Insurance OR Aioi OR Nissay OR Dowa OR ＭＳ＆ＡＤインシュアランスグループ OR ＭＳ＆ＡＤインシュアランスグループHD)
87390,８７３９０,スパークス・グループ,スパークス・グループ / スパークス / スパークス・アセット・マネジメント / スパークス・グループ株式会社 / スパークス・グループ株 / スパークス・グループ株式 / スパークス・グループ証券 / スパークス・グループファンド / スパークス・グループ投資信託 / スパークス・ / スパークス・G,16,金融（除く銀行）,(スパークス OR マネジメント OR グループ株式会社 OR グループ株 OR グループ株式 OR グループ証券 OR グループファンド OR グループ投資信託)
87500,８７５００,第一生命ホールディングス,第一生命 / 第一生命HD / 第一生命ホールディングス / Dai-ichi Life / だいいち / だいいち生命 / DAI-ICHI / DAI-ICHI LIFE / だいせい,16,金融（除く銀行）,(第一生命 OR 第一生命HD OR 第一生命ホールディングス OR Dai-ichi OR Life OR だいいち OR だいいち生命 OR DAI-ICHI OR LIFE OR だいせい)
87660,８７６６０,東京海上ホールディングス,東京海上ホールディングス / 東京海上日動 / TMNF / 東京海上 / トーキョーマリン / 東京海上グループ / 東京海上アセットマネジメント / 東京海上日動あんしん生命 / 東京海上日動火災保険 / 東京海上HD,16,金融（除く銀行）,(東京海上ホールディングス OR 東京海上日動 OR TMNF OR 東京海上 OR トーキョーマリン OR 東京海上グループ OR 東京海上アセットマネジメント OR 東京海上日動あんしん生命 OR 東京海上日動火災保険 OR 東京海上HD)
87710,８７７１０,イー・ギャランティ,イー・ギャランティ / eGuarantee / イーギャラ / eG / イーギャランティ株式会社 / e保証 / イー保証 / eガラ / イーガラ,16,金融（除く銀行）,(イー OR ギャランティ OR eGuarantee OR イーギャラ OR eG OR イーギャランティ株式会社 OR e保証 OR イー保証 OR eガラ OR イーガラ)
87930,８７９３０,ＮＥＣキャピタルソリューション,ＮＥＣキャピタルソリューション / ＮＥＣキャピタル / ＮＥＣキャピ / キャピタルソリューション / ＮＥＣ / キャピソリ / ＮＥＣソリューション / ＮＥＣキャピタルソリューション株式会社 / NEC Capital Solutions,16,金融（除く銀行）,(ＮＥＣキャピタルソリューション OR ＮＥＣキャピタル OR ＮＥＣキャピ OR キャピタルソリューション OR キャピソリ OR ＮＥＣソリューション OR ＮＥＣキャピタルソリューション株式会社 OR NEC OR Capital OR Solutions) | (ＮＥＣ)
87950,８７９５０,Ｔ＆Ｄホールディングス,Ｔ＆Ｄホールディングス / T&D / 太陽生命 / 大同生命 / T&Dフィナンシャル生命 / T&Dアセットマネジメント / T&D保険グループ / T&Dホールディングス株式会社 / T&Dホールディングスグループ / Ｔ＆Ｄ / Ｔ＆ＤHD,16,金融（除く銀行）,(Ｔ＆Ｄホールディングス OR T&D OR 太陽生命 OR 大同生命 OR T&Dフィナンシャル生命 OR T&Dアセットマネジメント OR T&D保険グループ OR T&Dホールディングス株式会社 OR T&Dホールディングスグループ OR Ｔ＆ＤHD) | (Ｔ＆Ｄ)
87980,８７９８０,アドバンスクリエイト,アドバンスクリエイト / 保険市場 / 保険市場 for business / 保険市場レディース / 保険市場キッズ / 保険市場シニア / 保険市場ペット / 保険市場ライフ / 保険市場カー,16,金融（除く銀行）,(アドバンスクリエイト OR 保険市場 OR for OR business OR 保険市場レディース OR 保険市場キッズ OR 保険市場シニア OR 保険市場ペット OR 保険市場ライフ OR 保険市場カー)
88010,８８０１０,三井不動産,三井不動産 / Mitsui Fudosan / 三井のリパーク / 三井アウトレットパーク / 三井ガーデンホテル / ららぽーと / 三井ショッピングパーク / 三井ホーム / 三井,17,不動産,(三井不動産 OR Mitsui OR Fudosan OR 三井のリパーク OR 三井アウトレットパーク OR 三井ガーデンホテル OR ららぽーと OR 三井ショッピングパーク OR 三井ホーム OR 三井)
