trade_id,signal_date,buy_date,sell_date,ticker,quantity,buy_price,sell_price,trade_type,strategy,result,pl,score,normalized_score,technicals,fundamentals,gpt_summary,gpt_decision,news_url,reason,news_headlines,take_profit,stop_loss,logged_at
509,2024-12-17,2024-12-18,2024-12-18,70340,100,442.0,428.74,SKIPPED,mean_reversion,SKIPPED_REASON,-1325.999999999999,9.799678480849753,100.0,"{""rsi_14"": 25.838136923473414, ""ma5"": 516.0, ""ma25"": 512.68, ""volume"": 385100.0, ""volume_spike"": 9.262778111846062}",{},2024-12-18 2024年10月期通期決算説明会レポート（15:30）,,,slightly_bad_news,"[{""date"": ""2024-12-18"", ""headline"": ""2024年10月期通期決算説明会レポート（15:30）"", ""url"": ""/7034/140120241218540250""}]",516.0,428.74,2025-06-08 20:36:13
510,2024-12-17,2024-12-18,2024-12-19,48800,100,878.0,851.66,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-2634.000000000003,3.6576726829300856,73.2,"{""rsi_14"": 15.950340562179306, ""ma5"": 967.0, ""ma25"": 1070.0, ""volume"": 421000.0, ""volume_spike"": 3.5247823174815807}",{},,,,no_news,[],967.0,851.66,2025-06-08 20:36:13
511,2024-12-18,2024-12-19,2024-12-20,70340,100,421.0,408.37,SKIPPED,mean_reversion,SKIPPED_REASON,-1262.9999999999995,1.8116479745824043,36.2,"{""rsi_14"": 22.92814968804811, ""ma5"": 493.2, ""ma25"": 510.32, ""volume"": 100500.0, ""volume_spike"": 1.6835580869419549}",{},"2024-12-18 2024年10月期通期決算説明会レポート（15:30）
2024-12-20 取締役候補者の選任に関するお知らせ（17:00）",,,slightly_bad_news,"[{""date"": ""2024-12-18"", ""headline"": ""2024年10月期通期決算説明会レポート（15:30）"", ""url"": ""/7034/140120241218540250""}, {""date"": ""2024-12-20"", ""headline"": ""取締役候補者の選任に関するお知らせ（17:00）"", ""url"": ""/7034/140120241210536251""}]",493.2,408.37,2025-06-08 20:36:22
512,2024-12-20,2024-12-23,2024-12-25,94680,100,3076.0,3126.0,BOUGHT,mean_reversion,TIMEOUT,5000.0,0.597288765173582,11.9,"{""rsi_14"": 18.534037555012034, ""ma5"": 4272.4, ""ma25"": 4289.24, ""volume"": 138500.0, ""volume_spike"": 0.11881986565205083}",{},,,,no_news,[],4272.4,2983.72,2025-06-08 20:36:43
513,2024-12-23,2024-12-24,2024-12-26,94680,100,3103.0,3150.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,4700.0,12.673855804999324,100.0,"{""rsi_14"": 11.436752240316437, ""ma5"": 4000.2, ""ma25"": 4292.0, ""volume"": 11590200.0, ""volume_spike"": 12.206249407601655}",{},,,,no_news,[],4000.2,3009.91,2025-06-08 20:36:52
514,2024-12-27,2024-12-30,2025-01-07,91470,100,2418.5,2434.0,BOUGHT,mean_reversion,TIMEOUT,1550.0,4.096355358227849,81.9,"{""rsi_14"": 2.5836383896998285, ""ma5"": 6301.3, ""ma25"": 7325.9, ""volume"": 870900.0, ""volume_spike"": 2.087137824430225}",{},,,,no_news,[],6301.3,2345.9449999999997,2025-06-08 20:37:26
515,2024-12-30,2025-01-06,2025-01-06,89180,100,8.0,7.76,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-24.00000000000002,1.061882567963222,21.2,"{""rsi_14"": 25.27202246004333, ""ma5"": 7.8, ""ma25"": 8.16, ""volume"": 60499600.0, ""volume_spike"": 0.6868825679632219}",{},,,,no_news,[],7.8,7.76,2025-06-08 20:37:35
516,2025-01-06,2025-01-07,2025-01-07,66200,100,1622.0,1573.34,BOUGHT,mean_reversion,SL,-4866.000000000008,4.8053052021408895,96.1,"{""rsi_14"": 29.50596669076245, ""ma5"": 1876.0, ""ma25"": 1877.48, ""volume"": 405800.0, ""volume_spike"": 4.330149922637784}",{},,,,no_news,[],1876.0,1573.34,2025-06-08 20:37:55
517,2025-01-06,2025-01-07,2025-01-07,74190,100,2223.0,2262.8,SKIPPED,mean_reversion,SKIPPED_REASON,3980.000000000018,1.211418998068796,24.2,"{""rsi_14"": 28.236713087425585, ""ma5"": 2262.8, ""ma25"": 2307.24, ""volume"": 187900.0, ""volume_spike"": 1.0830907571259762}",{},2025-01-06 当社に関する一部報道について（9:05）,,,misinterpreted_news,"[{""date"": ""2025-01-06"", ""headline"": ""当社に関する一部報道について（9:05）"", ""url"": ""/7419/140120250228584520""}]",2262.8,2156.31,2025-06-08 20:37:55
518,2025-01-07,2025-01-08,2025-01-08,66200,100,1493.0,1448.21,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-4478.999999999996,3.4385061767494367,68.8,"{""rsi_14"": 23.605337761545698, ""ma5"": 1764.4, ""ma25"": 1860.92, ""volume"": 345800.0, ""volume_spike"": 3.1691334830224993}",{},,,,no_news,[],1764.4,1448.21,2025-06-08 20:38:04
519,2025-01-09,2025-01-10,2025-01-14,77300,100,1595.0,1547.1499999999999,BOUGHT,mean_reversion,SL,-4785.000000000014,9.082019455352377,100.0,"{""rsi_14"": 25.220636701650932, ""ma5"": 1788.1, ""ma25"": 1782.58, ""volume"": 2302200.0, ""volume_spike"": 8.643189668118335}",{},,,,no_news,[],1788.1,1547.1499999999999,2025-06-08 20:38:22
520,2025-01-10,2025-01-14,2025-01-16,89050,100,1930.0,1921.5,BOUGHT,mean_reversion,TIMEOUT,-850.0,6.399045789699879,100.0,"{""rsi_14"": 25.30977144471521, ""ma5"": 2003.5, ""ma25"": 2007.84, ""volume"": 2840000.0, ""volume_spike"": 6.253371646244124}",{},,,,no_news,[],2003.5,1872.1,2025-06-08 20:38:32
521,2025-01-10,2025-01-14,2025-01-16,45780,100,7940.0,8004.0,BOUGHT,mean_reversion,TIMEOUT,6400.0,1.815330002782993,36.3,"{""rsi_14"": 20.173281216275882, ""ma5"": 8361.4, ""ma25"": 8651.04, ""volume"": 1759200.0, ""volume_spike"": 1.6901814408623845}",{},,,,no_news,[],8361.4,7701.8,2025-06-08 20:38:32
522,2025-01-10,2025-01-14,2025-01-16,66200,100,1374.0,1332.78,BOUGHT,mean_reversion,SL,-4122.000000000003,1.049223526104982,21.0,"{""rsi_14"": 23.382521741593976, ""ma5"": 1502.8, ""ma25"": 1814.08, ""volume"": 126000.0, ""volume_spike"": 0.9210526315789473}",{},,,,no_news,[],1502.8,1332.78,2025-06-08 20:38:32
523,2025-01-10,2025-01-14,2025-01-15,86240,100,891.0,864.27,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-2673.000000000002,0.9414663914113957,18.8,"{""rsi_14"": 18.914125652295937, ""ma5"": 936.8, ""ma25"": 984.92, ""volume"": 189500.0, ""volume_spike"": 0.8099155892723582}",{},,,,no_news,[],936.8,864.27,2025-06-08 20:38:32
524,2025-01-14,2025-01-15,2025-01-17,62660,100,2039.0,2101.0,BOUGHT,mean_reversion,TIMEOUT,6200.0,1.8731284796836836,37.5,"{""rsi_14"": 23.825075894545932, ""ma5"": 2182.8, ""ma25"": 2271.28, ""volume"": 453400.0, ""volume_spike"": 1.6803795122674376}",{},,,,no_news,[],2182.8,1977.83,2025-06-08 20:38:44
525,2025-01-14,2025-01-15,2025-01-16,66200,100,1373.0,1331.81,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-4119.0000000000055,1.3290483703099638,26.6,"{""rsi_14"": 20.739354302608618, ""ma5"": 1452.0, ""ma25"": 1792.36, ""volume"": 167500.0, ""volume_spike"": 1.1993412573392526}",{},,,,no_news,[],1452.0,1331.81,2025-06-08 20:38:44
526,2025-01-14,2025-01-15,2025-01-16,48800,100,805.0,780.85,BOUGHT,mean_reversion,SL,-2414.9999999999977,0.9762098086013216,19.5,"{""rsi_14"": 28.293806519038114, ""ma5"": 827.8, ""ma25"": 896.2, ""volume"": 146600.0, ""volume_spike"": 0.8316314953483095}",{},,,,no_news,[],827.8,780.85,2025-06-08 20:38:44
527,2025-01-21,2025-01-22,2025-01-24,66200,100,1187.0,1209.0,BOUGHT,mean_reversion,TIMEOUT,2200.0,3.517541003822913,70.4,"{""rsi_14"": 16.012090020825866, ""ma5"": 1291.4, ""ma25"": 1670.28, ""volume"": 488300.0, ""volume_spike"": 3.1915032679738564}",{},,,,no_news,[],1291.4,1151.3899999999999,2025-06-08 20:39:27
528,2025-01-23,2025-01-24,2025-01-28,66200,100,1182.0,1216.0,BOUGHT,mean_reversion,TIMEOUT,3400.0,0.993828420671004,19.9,"{""rsi_14"": 23.17327091655686, ""ma5"": 1246.0, ""ma25"": 1618.88, ""volume"": 153400.0, ""volume_spike"": 0.8653954642897439}",{},,,,no_news,[],1246.0,1146.54,2025-06-08 20:39:44
529,2025-01-24,2025-01-27,2025-01-29,72110,100,451.8,455.0,BOUGHT,mean_reversion,TIMEOUT,319.99999999999886,2.4419812375249554,48.8,"{""rsi_14"": 28.427921711824098, ""ma5"": 470.32, ""ma25"": 487.34799999999996, ""volume"": 39736200.0, ""volume_spike"": 2.235536331080049}",{},,,,no_news,[],470.32,438.246,2025-06-08 20:39:53
530,2025-01-27,2025-01-28,2025-01-28,72200,100,3140.0,3045.7999999999997,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-9420.000000000027,2.549206610573919,51.0,"{""rsi_14"": 26.046059094665296, ""ma5"": 3682.0, ""ma25"": 3824.8, ""volume"": 2060600.0, ""volume_spike"": 2.1206351820024905}",{},,,,no_news,[],3682.0,3045.7999999999997,2025-06-08 20:40:01
531,2025-01-28,2025-01-29,2025-01-29,72200,100,3140.0,3045.7999999999997,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-9420.000000000027,3.3741590011528935,67.5,"{""rsi_14"": 22.03485258474433, ""ma5"": 3557.0, ""ma25"": 3784.6, ""volume"": 3040300.0, ""volume_spike"": 3.1919160104986877}",{},,,,no_news,[],3557.0,3045.7999999999997,2025-06-08 20:40:11
532,2025-01-28,2025-01-29,2025-01-31,40040,100,3720.0,3799.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,7900.0,3.0737825046141474,61.5,"{""rsi_14"": 22.557896843298508, ""ma5"": 3957.2, ""ma25"": 4019.92, ""volume"": 2466300.0, ""volume_spike"": 2.904433845610316}",{},,,,no_news,[],3957.2,3608.4,2025-06-08 20:40:11
533,2025-01-30,2025-01-31,2025-02-03,82180,100,3040.0,2948.7999999999997,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-9120.000000000027,3.508875786947256,70.2,"{""rsi_14"": 28.81188555855219, ""ma5"": 3141.0, ""ma25"": 3187.6, ""volume"": 169600.0, ""volume_spike"": 3.3815172963812183}",{},,,,no_news,[],3141.0,2948.7999999999997,2025-06-08 20:40:28
534,2025-02-03,2025-02-04,2025-02-06,22820,100,4520.0,4465.0,BOUGHT,mean_reversion,TIMEOUT,-5500.0,7.784271671038379,100.0,"{""rsi_14"": 18.941212322608948, ""ma5"": 4971.4, ""ma25"": 4949.48, ""volume"": 2721200.0, ""volume_spike"": 7.455342465753425}",{},,,,no_news,[],4971.4,4384.4,2025-06-08 20:40:57
535,2025-02-03,2025-02-04,2025-02-06,78230,100,765.0,772.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,700.0,4.758415749258119,95.2,"{""rsi_14"": 21.534805430197068, ""ma5"": 799.6, ""ma25"": 804.2, ""volume"": 62200.0, ""volume_spike"": 4.571848585079015}",{},,,,no_news,[],799.6,742.05,2025-06-08 20:40:57
536,2025-02-03,2025-02-04,2025-02-05,39410,100,813.0,788.61,SKIPPED,mean_reversion,SKIPPED_REASON,-2438.9999999999986,4.508141147822275,90.2,"{""rsi_14"": 20.707498509554, ""ma5"": 859.9599999999998, ""ma25"": 861.668, ""volume"": 3146000.0, ""volume_spike"": 4.273904862823413}",{},2025-02-04 2025年3月期第3四半期決算短信〔日本基準〕(連結)（13:00）,,,slightly_bad_news,"[{""date"": ""2025-02-04"", ""headline"": ""2025年3月期第3四半期決算短信〔日本基準〕(連結)（13:00）"", ""url"": ""/3941/140120250203561904""}]",859.9599999999998,788.61,2025-06-08 20:40:57
537,2025-02-03,2025-02-04,2025-02-06,38350,100,602.0,599.0,BOUGHT,mean_reversion,TIMEOUT,-300.0,4.384694497594012,87.7,"{""rsi_14"": 26.701455577986266, ""ma5"": 622.0, ""ma25"": 631.28, ""volume"": 272900.0, ""volume_spike"": 4.2127199753010185}",{},2025-02-05 自己株式の取得状況および取得終了に関するお知らせ（16:00）,,,no_news,"[{""date"": ""2025-02-05"", ""headline"": ""自己株式の取得状況および取得終了に関するお知らせ（16:00）"", ""url"": ""/3835/140120250328503442""}]",622.0,583.9399999999999,2025-06-08 20:40:57
538,2025-02-03,2025-02-04,2025-02-05,69080,100,2530.0,2617.8,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,8780.000000000018,4.125062520701859,82.5,"{""rsi_14"": 17.69610219044914, ""ma5"": 2617.8, ""ma25"": 2661.32, ""volume"": 326500.0, ""volume_spike"": 3.9453809437496226}",{},"2025-02-03 自己株式の取得状況に関するお知らせ（15:30）
2025-02-04 組織変更及び重要人事に関するお知らせ（15:30）",,,no_news,"[{""date"": ""2025-02-03"", ""headline"": ""自己株式の取得状況に関するお知らせ（15:30）"", ""url"": ""/6908/140120250401506145""}, {""date"": ""2025-02-04"", ""headline"": ""組織変更及び重要人事に関するお知らせ（15:30）"", ""url"": ""/6908/140120250424522502""}]",2617.8,2454.1,2025-06-08 20:40:57
539,2025-02-04,2025-02-05,2025-02-05,24910,100,730.0,708.1,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-2189.9999999999977,23.038997497208804,100.0,"{""rsi_14"": 7.430431914989867, ""ma5"": 1062.2, ""ma25"": 1153.52, ""volume"": 2001500.0, ""volume_spike"": 22.54449200270331}",{},,,,no_news,[],1062.2,708.1,2025-06-08 20:41:08
540,2025-02-04,2025-02-05,2025-02-07,22810,100,2100.0,2113.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1300.0,6.325202508095259,100.0,"{""rsi_14"": 19.17684167598037, ""ma5"": 2169.4, ""ma25"": 2179.04, ""volume"": 500000.0, ""volume_spike"": 6.162188809465122}",{},,,,no_news,[],2169.4,2037.0,2025-06-08 20:41:08
541,2025-02-04,2025-02-05,2025-02-05,72110,100,380.0,368.59999999999997,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-1140.0000000000034,6.034782560120836,100.0,"{""rsi_14"": 14.097496766540786, ""ma5"": 439.98, ""ma25"": 481.02799999999996, ""volume"": 69189100.0, ""volume_spike"": 5.59255684775826}",{},,,,no_news,[],439.98,368.59999999999997,2025-06-08 20:41:08
542,2025-02-05,2025-02-06,2025-02-10,24910,100,706.0,738.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,3200.0,17.546746788797794,100.0,"{""rsi_14"": 6.552109406989786, ""ma5"": 960.2, ""ma25"": 1134.72, ""volume"": 3165200.0, ""volume_spike"": 17.333588894060952}",{},,,,no_news,[],960.2,684.8199999999999,2025-06-08 20:41:17
543,2025-02-07,2025-02-10,2025-02-10,262A0,100,2092.0,2029.24,BOUGHT,mean_reversion,SL,-6275.999999999999,6.76044333543805,100.0,"{""rsi_14"": 22.64758654926257, ""ma5"": 2402.6, ""ma25"": 2485.84, ""volume"": 1006100.0, ""volume_spike"": 6.348034576313963}",{},,,,no_news,[],2402.6,2029.24,2025-06-08 20:41:35
544,2025-02-07,2025-02-10,2025-02-13,65880,100,3155.0,3145.0,BOUGHT,mean_reversion,TIMEOUT,-1000.0,5.254863163371639,100.0,"{""rsi_14"": 19.992484319739134, ""ma5"": 3289.0, ""ma25"": 3383.0, ""volume"": 394900.0, ""volume_spike"": 5.102396795658635}",{},,,,no_news,[],3289.0,3060.35,2025-06-08 20:41:35
545,2025-02-10,2025-02-12,2025-02-14,65840,100,671.0,663.0,BOUGHT,mean_reversion,TIMEOUT,-800.0,4.4813413809716725,89.6,"{""rsi_14"": 27.26048764351225, ""ma5"": 704.2, ""ma25"": 722.72, ""volume"": 683100.0, ""volume_spike"": 4.225143033864234}",{},,,,no_news,[],704.2,650.87,2025-06-08 20:41:44
546,2025-02-12,2025-02-13,2025-02-17,34050,100,1873.5,1915.0,SKIPPED,mean_reversion,SKIPPED_REASON,4150.0,7.276201232836696,100.0,"{""rsi_14"": 10.807626488742628, ""ma5"": 2127.9, ""ma25"": 2243.78, ""volume"": 8500400.0, ""volume_spike"": 6.8276031019955745}",{},2025-02-12 譲渡制限付株式報酬としての自己株式の処分に関するお知らせ（17:00）,,,misinterpreted_news,"[{""date"": ""2025-02-12"", ""headline"": ""譲渡制限付株式報酬としての自己株式の処分に関するお知らせ（17:00）"", ""url"": ""/3405/140120250326500599""}]",2127.9,1817.2949999999998,2025-06-08 20:41:57
547,2025-02-12,2025-02-13,2025-02-17,63400,100,3460.0,3430.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-3000.0,4.475567780654272,89.5,"{""rsi_14"": 26.78870221183442, ""ma5"": 3611.0, ""ma25"": 3648.4, ""volume"": 91100.0, ""volume_spike"": 4.288067780654272}",{},,,,no_news,[],3611.0,3356.2,2025-06-08 20:41:57
548,2025-02-13,2025-02-14,2025-02-18,98430,100,16610.0,16285.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-32500.0,4.75178754952496,95.0,"{""rsi_14"": 22.70470625427471, ""ma5"": 17807.0, ""ma25"": 18285.6, ""volume"": 2537700.0, ""volume_spike"": 4.501303723149511}",{},,,,no_news,[],17807.0,16111.699999999999,2025-06-08 20:42:06
549,2025-02-14,2025-02-17,2025-02-17,93410,100,1130.0,1096.1,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-3390.000000000009,10.010715118738107,100.0,"{""rsi_14"": 16.796875497340466, ""ma5"": 1329.8, ""ma25"": 1339.36, ""volume"": 816200.0, ""volume_spike"": 9.534489807838327}",{},,,,no_news,[],1329.8,1096.1,2025-06-08 20:42:16
550,2025-02-14,2025-02-17,2025-02-19,65390,100,1040.0,1028.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-1200.0,7.626648035440156,100.0,"{""rsi_14"": 21.671111692662834, ""ma5"": 1082.2, ""ma25"": 1078.68, ""volume"": 198000.0, ""volume_spike"": 7.488653555219365}",{},,,,no_news,[],1082.2,1008.8,2025-06-08 20:42:16
551,2025-02-14,2025-02-17,2025-02-19,63020,100,2998.0,2987.5,BOUGHT,mean_reversion,TIMEOUT,-1050.0,3.349372104326969,67.0,"{""rsi_14"": 28.530704999285035, ""ma5"": 3072.8, ""ma25"": 3117.44, ""volume"": 1359500.0, ""volume_spike"": 3.1740287635412776}",{},,,,no_news,[],3072.8,2908.06,2025-06-08 20:42:16
552,2025-02-14,2025-02-17,2025-02-19,45780,100,7370.0,7247.0,BOUGHT,mean_reversion,TIMEOUT,-12300.0,3.053910117659488,61.1,"{""rsi_14"": 25.038432785482627, ""ma5"": 7862.2, ""ma25"": 8019.48, ""volume"": 2400400.0, ""volume_spike"": 2.7598576610654724}",{},,,,no_news,[],7862.2,7148.9,2025-06-08 20:42:16
553,2025-02-17,2025-02-18,2025-02-20,49270,100,1207.5,1223.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1550.0,7.8268829701620986,100.0,"{""rsi_14"": 15.607402395247107, ""ma5"": 1352.5, ""ma25"": 1390.6, ""volume"": 4086200.0, ""volume_spike"": 7.4664473984742585}",{},,,,no_news,[],1352.5,1171.2749999999999,2025-06-08 20:42:27
554,2025-02-17,2025-02-18,2025-02-20,93410,100,1054.0,1067.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1300.0,6.154511913093212,100.0,"{""rsi_14"": 12.383656618793125, ""ma5"": 1267.6, ""ma25"": 1326.4, ""volume"": 722600.0, ""volume_spike"": 5.9040771304845165}",{},,,,no_news,[],1267.6,1022.38,2025-06-08 20:42:27
555,2025-02-17,2025-02-18,2025-02-20,37650,100,3008.0,3068.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,6000.0,4.97752905687476,99.6,"{""rsi_14"": 25.554072063167638, ""ma5"": 3322.6, ""ma25"": 3249.2, ""volume"": 1132500.0, ""volume_spike"": 4.630197473322704}",{},,,,no_news,[],3322.6,2917.7599999999998,2025-06-08 20:42:27
556,2025-02-17,2025-02-18,2025-02-18,262A0,100,1930.0,1872.1,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-5790.000000000009,4.855837194758382,97.1,"{""rsi_14"": 20.995544506416692, ""ma5"": 2089.0, ""ma25"": 2375.24, ""volume"": 1180100.0, ""volume_spike"": 4.666363510547856}",{},,,,no_news,[],2089.0,1872.1,2025-06-08 20:42:27
557,2025-02-19,2025-02-20,2025-02-21,262A0,100,1871.0,1814.87,BOUGHT,mean_reversion,SL,-5613.000000000011,1.5720531716744253,31.4,"{""rsi_14"": 19.520625170824445, ""ma5"": 2013.4, ""ma25"": 2332.0, ""volume"": 469500.0, ""volume_spike"": 1.4352750561729055}",{},,,,no_news,[],2013.4,1814.87,2025-06-08 20:42:44
558,2025-02-21,2025-02-25,2025-02-27,93690,100,1813.0,1876.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,6300.0,1.2580196440991365,25.2,"{""rsi_14"": 22.06490766094491, ""ma5"": 1955.6, ""ma25"": 2107.6, ""volume"": 57800.0, ""volume_spike"": 1.127584861490441}",{},2025-02-26 支配株主等に関する事項について（16:00）,,,no_news,"[{""date"": ""2025-02-26"", ""headline"": ""支配株主等に関する事項について（16:00）"", ""url"": ""/9369/140120250226582878""}]",1955.6,1758.61,2025-06-08 20:43:01
559,2025-02-26,2025-02-27,2025-02-28,262A0,100,1710.0,1658.7,BOUGHT,mean_reversion,SL,-5129.999999999995,1.6093265561959238,32.2,"{""rsi_14"": 13.520324266193953, ""ma5"": 1811.8, ""ma25"": 2223.0, ""volume"": 576100.0, ""volume_spike"": 1.4827302208266846}",{},,,,no_news,[],1811.8,1658.7,2025-06-08 20:43:21
560,2025-02-27,2025-02-28,2025-03-04,35460,100,1043.0,1039.0,BOUGHT,mean_reversion,TIMEOUT,-400.0,4.799844646177746,96.0,"{""rsi_14"": 19.190190661227348, ""ma5"": 1078.2, ""ma25"": 1099.32, ""volume"": 216900.0, ""volume_spike"": 4.65450643776824}",{},,,,no_news,[],1078.2,1011.7099999999999,2025-06-08 20:43:31
561,2025-02-27,2025-02-28,2025-03-04,31980,100,2050.0,2049.0,BOUGHT,mean_reversion,TIMEOUT,-100.0,3.8973895561668397,77.9,"{""rsi_14"": 26.23791473129421, ""ma5"": 2123.8, ""ma25"": 2146.88, ""volume"": 176000.0, ""volume_spike"": 3.7634983427777184}",{},,,,no_news,[],2123.8,1988.5,2025-06-08 20:43:31
562,2025-02-27,2025-02-28,2025-03-03,95010,100,371.1,390.98,SKIPPED,mean_reversion,SKIPPED_REASON,1987.9999999999995,2.283137553181324,45.7,"{""rsi_14"": 25.432423517463036, ""ma5"": 390.98, ""ma25"": 404.324, ""volume"": 60551700.0, ""volume_spike"": 2.1427509814620973}",{},2025-02-27 通期連結業績予想の修正に関するお知らせ（19:00）,,,slightly_bad_news,"[{""date"": ""2025-02-27"", ""headline"": ""通期連結業績予想の修正に関するお知らせ（19:00）"", ""url"": ""/9501/140120250312592282""}]",390.98,359.967,2025-06-08 20:43:31
563,2025-02-28,2025-03-03,2025-03-05,37690,100,7540.0,7480.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-6000.0,1.4691827030255324,29.4,"{""rsi_14"": 29.6371582421243, ""ma5"": 7816.0, ""ma25"": 8134.64, ""volume"": 411700.0, ""volume_spike"": 1.3143906137760395}",{},,,,no_news,[],7816.0,7313.8,2025-06-08 20:43:40
564,2025-03-04,2025-03-05,2025-03-07,23950,100,1425.0,1483.4,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,5840.000000000009,0.9601172386333401,19.2,"{""rsi_14"": 18.402091188853404, ""ma5"": 1483.4, ""ma25"": 1639.0, ""volume"": 330100.0, ""volume_spike"": 0.8271420875252139}",{},,,,no_news,[],1483.4,1382.25,2025-06-08 20:43:58
565,2025-03-07,2025-03-10,2025-03-11,79740,100,10200.0,9894.0,BOUGHT,mean_reversion,SL,-30600.0,1.9180186691194843,38.4,"{""rsi_14"": 29.722282564570065, ""ma5"": 11018.0, ""ma25"": 11030.4, ""volume"": 8654000.0, ""volume_spike"": 1.641338827222251}",{},,,,no_news,[],11018.0,9894.0,2025-06-08 20:44:23
566,2025-03-10,2025-03-11,2025-03-13,74530,100,3326.0,3803.4,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,47740.00000000001,3.3343952240340915,66.7,"{""rsi_14"": 19.702915172368634, ""ma5"": 3803.4, ""ma25"": 3981.32, ""volume"": 6410700.0, ""volume_spike"": 3.086422427800767}",{},,,,no_news,[],3803.4,3226.22,2025-06-08 20:44:32
567,2025-03-11,2025-03-12,2025-03-12,262A0,100,1621.0,1674.4,BOUGHT,mean_reversion,TP,5340.000000000009,0.8968122513229924,17.9,"{""rsi_14"": 28.894548859169646, ""ma5"": 1674.4, ""ma25"": 1940.0, ""volume"": 443400.0, ""volume_spike"": 0.7626156650957999}",{},,,,no_news,[],1674.4,1572.37,2025-06-08 20:44:41
568,2025-03-18,2025-03-19,2025-03-24,34150,100,284.0,276.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-800.0,13.695354355369622,100.0,"{""rsi_14"": 24.742571551949496, ""ma5"": 323.2, ""ma25"": 326.2, ""volume"": 3821600.0, ""volume_spike"": 13.237270523034292}",{},,,,no_news,[],323.2,275.48,2025-06-08 20:45:23
569,2025-03-27,2025-03-28,2025-03-31,40040,100,3115.0,3021.5499999999997,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-9345.000000000027,2.6928306574638645,53.9,"{""rsi_14"": 17.670550561264506, ""ma5"": 3401.2, ""ma25"": 3490.92, ""volume"": 2391100.0, ""volume_spike"": 2.555030774491366}",{},,,,no_news,[],3401.2,3021.5499999999997,2025-06-08 20:46:15
570,2025-03-28,2025-03-31,2025-04-02,18220,100,710.0,697.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-1300.0,11.04979727282981,100.0,"{""rsi_14"": 1.9808340985941015, ""ma5"": 3071.0, ""ma25"": 3527.8, ""volume"": 158300.0, ""volume_spike"": 8.622004357298476}",{},,,,no_news,[],3071.0,688.6999999999999,2025-06-08 20:46:27
571,2025-03-28,2025-03-31,2025-04-02,80430,100,935.0,960.0,BOUGHT,mean_reversion,TIMEOUT,2500.0,3.9753651322209658,79.5,"{""rsi_14"": 2.9405359664299766, ""ma5"": 2484.6, ""ma25"": 2748.36, ""volume"": 332000.0, ""volume_spike"": 1.9504171072729408}",{},,,,no_news,[],2484.6,906.9499999999999,2025-06-08 20:46:27
572,2025-03-28,2025-03-31,2025-03-31,40040,100,3069.0,2976.93,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-9207.000000000016,3.743135721772514,74.9,"{""rsi_14"": 11.944054955690703, ""ma5"": 3330.4, ""ma25"": 3471.76, ""volume"": 3596100.0, ""volume_spike"": 3.6088210943576104}",{},,,,no_news,[],3330.4,2976.93,2025-06-08 20:46:27
